"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2022-05-24","4728899.35","9.9997","0.0","0.0","0.0","0.0"
"2022-05-25","4728770.73","9.9995","0.0","0.0","0.0","0.0"
"2022-05-26","4721132.73","9.9833","0.0","0.0","0.0","0.0"
"2022-05-27","4893166.7","10.3471","0.0","0.0","0.0","0.0"
"2022-05-30","4893044.54","10.3468","0.0","0.0","0.0","0.0"
"2022-05-31","4960607.46","10.4897","10.4898","10.4897","10.4897","10.4898"
"2022-06-01","5185166.17","10.4278","10.4279","10.4278","10.4278","10.4279"
"2022-06-02","5202657.4","10.4248","0.0","0.0","0.0","0.0"
"2022-06-06","5203290.16","10.426","0.0","0.0","0.0","0.0"
"2022-06-07","5220820.72","10.4612","10.4613","10.4612","10.4612","10.4613"
"2022-06-08","5413941.44","10.5473","10.5474","10.5473","10.5473","10.5474"
"2022-06-09","5408202.38","10.3857","10.3858","10.3857","10.3857","10.3858"
"2022-06-10","5381347.98","10.1646","10.1647","10.1646","10.1646","10.1647"
"2022-06-13","5176412.12","9.6946","9.6947","9.6946","9.6946","9.6947"
"2022-06-14","5232013.19","9.761","9.7611","9.761","9.761","9.7611"
"2022-06-16","5738109.69","9.697","0.0","0.0","0.0","0.0"
"2022-06-17","5440641.98","9.1943","9.1944","9.1943","9.1943","9.1944"
"2022-06-20","5591750.89","9.0277","0.0","0.0","0.0","0.0"
"2022-06-21","5695062.23","9.1945","9.1946","9.1945","9.1945","9.1946"
"2022-06-22","5611458.31","8.9356","8.9357","8.9356","8.9356","8.9357"
"2022-06-23","5519154.37","8.9293","0.0","0.0","0.0","0.0"
"2022-06-24","5509374.69","8.9135","8.9136","8.9135","8.9135","8.9136"
"2022-06-27","5662241.53","9.0825","9.0826","9.0825","9.0825","9.0826"
"2022-06-28","5835768.99","9.2727","9.2728","9.2727","9.2727","9.2728"
"2022-06-29","5750919.75","9.068","9.0681","9.068","9.068","9.0681"
"2022-06-30","5563429.83","8.7674","8.7675","8.7674","8.7674","8.7675"
"2022-07-01","5605493.43","8.7803","8.7804","8.7803","8.7803","8.7804"
"2022-07-04","5552785.48","8.7801","0.0","0.0","0.0","0.0"
"2022-07-05","5433115.6","8.5908","8.5909","8.5908","8.5908","8.5909"
"2022-07-06","5433308.85","8.588","8.5881","8.588","8.588","8.5881"
"2022-07-07","5420669.35","8.8016","8.8017","8.8016","8.8016","8.8017"
"2022-07-08","5405491.73","8.7641","8.7642","8.7641","8.7641","8.7642"
"2022-07-11","5467429.11","8.8074","8.8075","8.8074","8.8074","8.8075"
"2022-07-12","5413830.94","8.6862","8.6863","8.6862","8.6862","8.6863"
"2022-07-14","5397406.84","8.495","8.4951","8.495","8.495","8.4951"
"2022-07-15","5457009.44","8.5698","8.5699","8.5698","8.5698","8.5699"
"2022-07-18","5681964.2","8.8549","8.855","8.8549","8.8549","8.855"
"2022-07-19","5813582.12","8.9006","8.9007","8.9006","8.9006","8.9007"
"2022-07-20","5932819.17","9.0489","9.049","9.0489","9.0489","9.049"
"2022-07-21","5975672.68","9.0883","9.0884","9.0883","9.0883","9.0884"
"2022-07-22","6062408.85","9.2118","9.2119","9.2118","9.2118","9.2119"
"2022-07-25","6073769.99","9.1896","9.1897","9.1896","9.1896","9.1897"
"2022-07-26","6125181.45","9.2226","9.2227","9.2226","9.2226","9.2227"
"2022-07-27","5970633.84","9.1289","9.129","9.1289","9.1289","9.129"
"2022-08-01","6212109.44","9.4266","9.4267","9.4266","9.4266","9.4267"
"2022-08-02","6213364.85","9.3418","9.3419","9.3418","9.3418","9.3419"
"2022-08-03","6284474.78","9.3943","9.3944","9.3943","9.3943","9.3944"
"2022-08-04","6206222.75","9.2773","9.2774","9.2773","9.2773","9.2774"
"2022-08-05","6298264.79","9.27","9.2701","9.27","9.27","9.2701"
"2022-08-08","6415608.56","9.436","9.4361","9.436","9.436","9.4361"
"2022-08-09","6451710.31","9.3718","9.3719","9.3718","9.3718","9.3719"
"2022-08-10","6494268.51","9.4322","9.4323","9.4322","9.4322","9.4323"
"2022-08-11","6653405.55","9.6466","9.6467","9.6466","9.6466","9.6467"
"2022-08-15","6696720.81","9.6819","0.0","0.0","0.0","0.0"
"2022-08-16","6754145.14","9.765","9.7651","9.765","9.765","9.7651"
"2022-08-17","6750313.27","9.7407","9.7408","9.7407","9.7407","9.7408"
"2022-08-18","6849986.39","9.7888","9.7889","9.7888","9.7888","9.7889"
"2022-08-19","6788756.47","9.7037","9.7038","9.7037","9.7037","9.7038"
"2022-08-22","6691899.16","9.5554","9.5555","9.5554","9.5554","9.5555"
"2022-08-23","6637764.58","9.7245","9.7246","9.7245","9.7245","9.7246"
"2022-08-24","6639369.57","9.6962","9.6963","9.6962","9.6962","9.6963"
"2022-08-25","6771734.06","9.8465","9.8466","9.8465","9.8465","9.8466"
"2022-08-26","6872538.09","9.9006","9.9007","9.9006","9.9006","9.9007"
"2022-08-29","6984566.4","9.9091","0.0","0.0","0.0","0.0"
"2022-08-30","6768421.4","9.6025","9.6026","9.6025","9.6025","9.6026"
"2022-08-31","6823929.44","9.4408","9.4409","9.4408","9.4408","9.4409"
"2022-09-01","6791801.18","9.2754","9.2755","9.2754","9.2754","9.2755"
"2022-09-02","7145101.67","9.4355","9.4356","9.4355","9.4355","9.4356"
"2022-09-05","7151577.72","9.4295","0.0","0.0","0.0","0.0"
"2022-09-06","7098395.04","9.3593","9.3594","9.3593","9.3593","9.3594"
"2022-09-07","7077216.11","9.2597","9.2598","9.2597","9.2597","9.2598"
"2022-09-08","7199120.39","9.3781","9.3782","9.3781","9.3781","9.3782"
"2022-09-09","7383470.81","9.6022","9.6023","9.6022","9.6022","9.6023"
"2022-09-12","7662026.92","9.8051","9.8052","9.8051","9.8051","9.8052"
"2022-09-13","7577412.44","9.66","9.6601","9.66","9.66","9.6601"
"2022-09-14","7436194.49","9.4513","9.4514","9.4513","9.4513","9.4514"
"2022-09-15","7413398.83","9.3832","9.3833","9.3832","9.3832","9.3833"
"2022-09-16","7186392.73","9.1216","9.1217","9.1216","9.1216","9.1217"
"2022-09-19","7130645.79","9.1215","0.0","0.0","0.0","0.0"
"2022-09-20","7129615.26","9.1202","9.1203","9.1202","9.1202","9.1203"
"2022-09-21","7188454.68","9.1469","9.147","9.1469","9.1469","9.147"
"2022-09-22","7176258.26","9.0439","9.044","9.0439","9.0439","9.044"
"2022-09-23","6908863.31","8.7015","8.7016","8.7015","8.7015","8.7016"
"2022-09-26","6908297.27","8.6442","8.6443","8.6442","8.6442","8.6443"
"2022-09-27","6954637.82","8.6914","8.6915","8.6914","8.6914","8.6915"
"2022-09-28","6989789.05","8.673","8.6731","8.673","8.673","8.6731"
"2022-09-29","6961613.98","8.6307","8.6308","8.6307","8.6307","8.6308"
"2022-09-30","6933709.44","8.6701","8.6702","8.6701","8.6701","8.6702"
"2022-10-03","6942847.49","8.6739","0.0","0.0","0.0","0.0"
"2022-10-04","7332633.36","9.1609","9.161","9.1609","9.1609","9.161"
"2022-10-05","7477077.66","9.248","9.2481","9.248","9.248","9.2481"
"2022-10-06","7521233.33","9.3002","9.3003","9.3002","9.3002","9.3003"
"2022-10-07","7447175.07","9.1738","9.1739","9.1738","9.1738","9.1739"
"2022-10-10","7443931.24","9.1196","9.1197","9.1196","9.1196","9.1197"
"2022-10-11","7247387.13","8.8753","8.8754","8.8753","8.8753","8.8754"
"2022-10-12","7208258.51","8.8138","8.8139","8.8138","8.8138","8.8139"
"2022-10-17","7615809.54","8.982","8.9821","8.982","8.982","8.9821"
"2022-10-18","7708615.15","9.0593","9.0594","9.0593","9.0593","9.0594"
"2022-10-19","7803273.66","9.0091","9.0092","9.0091","9.0091","9.0092"
"2022-10-20","7867133.05","9.1045","9.1046","9.1045","9.1045","9.1046"
"2022-10-21","7935011.71","9.1586","9.1587","9.1586","9.1586","9.1587"
"2022-10-25","8151731.45","9.3628","9.3629","9.3628","9.3628","9.3629"
"2022-10-26","8162702.14","9.3685","9.3686","9.3685","9.3685","9.3686"
"2022-10-27","8204041.78","9.4101","9.4102","9.4101","9.4101","9.4102"
"2022-10-28","8170961.41","9.3471","9.3472","9.3471","9.3471","9.3472"
"2022-10-31","8219899.43","9.4008","9.4009","9.4008","9.4008","9.4009"
"2022-11-01","8213905.95","9.3995","0.0","0.0","0.0","0.0"
"2022-11-02","8255868.57","9.4475","9.4476","9.4475","9.4475","9.4476"
"2022-11-03","8191930.73","9.3185","9.3186","9.3185","9.3185","9.3186"
"2022-11-04","8432872.7","9.5867","9.5868","9.5867","9.5867","9.5868"
"2022-11-07","8471968.94","9.5717","9.5718","9.5717","9.5717","9.5718"
"2022-11-08","8606831.81","9.7037","9.7038","9.7037","9.7037","9.7038"
