"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2017-11-07","13491926.87","10.0002","0.0","0.0","0.0","0.0"
"2017-11-08","13490945.46","9.9995","0.0","0.0","0.0","0.0"
"2017-11-09","13442171.82","9.9633","0.0","0.0","0.0","0.0"
"2017-11-10","13399133.75","9.9314","0.0","0.0","0.0","0.0"
"2017-11-13","13409056.2","9.9388","9.9389","9.9388","9.9389","9.9388"
"2017-11-14","15919007.85","9.9462","9.9463","9.9462","9.9463","9.9462"
"2017-11-15","17105559.48","9.9324","9.9325","9.9324","9.9325","9.9324"
"2017-11-16","17951012.65","10.0075","10.0076","10.0075","10.0076","10.0075"
"2017-11-17","19410988.16","10.0529","10.053","10.0529","10.053","10.0529"
"2017-11-20","20780839.87","10.0987","10.0988","10.0987","10.0988","10.0987"
"2017-11-21","22411011.96","10.1801","10.1802","10.1801","10.1802","10.1801"
"2017-11-22","22640923.49","10.1307","10.1308","10.1307","10.1308","10.1307"
"2017-11-23","24489875.44","10.1546","0.0","0.0","0.0","0.0"
"2017-11-24","24524194.66","10.1689","10.169","10.1689","10.169","10.1689"
"2017-11-27","28225357.17","10.1341","10.1342","10.1341","10.1342","10.1341"
"2017-11-28","29264299.11","10.1489","10.149","10.1489","10.149","10.1489"
"2017-11-29","29317370.62","10.0573","10.0574","10.0573","10.0574","10.0573"
"2017-11-30","30232528.0","10.0472","10.0473","10.0472","10.0473","10.0472"
"2017-12-01","32746169.31","9.994","9.9941","9.994","9.9941","9.994"
"2017-12-04","33976357.36","10.0133","10.0134","10.0133","10.0134","10.0133"
"2017-12-06","34672515.34","9.9604","9.9605","9.9604","9.9605","9.9604"
"2017-12-07","35815688.25","9.9633","9.9634","9.9633","9.9634","9.9633"
"2017-12-08","37207858.95","9.9868","9.9869","9.9868","9.9869","9.9868"
"2017-12-12","38101991.04","10.0054","10.0055","10.0054","10.0055","10.0054"
"2017-12-13","39666283.69","10.0249","10.025","10.0249","10.025","10.0249"
"2017-12-14","40613591.34","10.0188","10.0189","10.0188","10.0189","10.0188"
"2017-12-15","41547104.13","10.0197","10.0198","10.0197","10.0198","10.0197"
"2017-12-18","43194346.08","10.1294","10.1295","10.1294","10.1295","10.1294"
"2017-12-19","44519064.92","10.1234","10.1235","10.1234","10.1235","10.1234"
"2017-12-20","45608444.58","10.1222","10.1223","10.1222","10.1223","10.1222"
"2017-12-21","47972565.31","10.1475","10.1476","10.1475","10.1476","10.1475"
"2017-12-22","50991320.59","10.1277","10.1278","10.1277","10.1278","10.1277"
"2017-12-25","54023897.23","10.1271","0.0","0.0","0.0","0.0"
"2017-12-26","54105072.62","10.1423","10.1424","10.1423","10.1424","10.1423"
"2017-12-27","58190280.78","10.1715","10.1716","10.1715","10.1716","10.1715"
"2017-12-28","65131480.31","10.194","10.1941","10.194","10.1941","10.194"
"2017-12-29","73045720.33","10.1885","10.1886","10.1885","10.1886","10.1885"
"2018-01-03","78156175.52","10.2649","10.265","10.2649","10.265","10.2649"
"2018-01-04","78689046.87","10.3437","10.3438","10.3437","10.3438","10.3437"
"2018-01-05","79278491.83","10.4179","10.418","10.4179","10.418","10.4179"
"2018-01-08","78784167.95","10.4033","10.4034","10.4033","10.4034","10.4033"
"2018-01-09","79621397.27","10.4467","10.4468","10.4467","10.4468","10.4467"
"2018-01-10","78450760.38","10.3831","10.3832","10.3831","10.3832","10.3831"
"2018-01-11","80110651.33","10.3969","10.397","10.3969","10.397","10.3969"
"2018-01-12","81609728.95","10.4902","10.4903","10.4902","10.4903","10.4902"
"2018-01-15","82552335.25","10.5575","0.0","0.0","0.0","0.0"
"2018-01-16","82827736.32","10.5927","10.5928","10.5927","10.5928","10.5927"
"2018-01-17","83002632.62","10.5917","10.5918","10.5917","10.5918","10.5917"
"2018-01-18","83691815.55","10.6202","10.6203","10.6202","10.6203","10.6202"
"2018-01-19","85396326.59","10.6882","10.6883","10.6882","10.6883","10.6882"
"2018-01-22","86944217.27","10.6971","10.6972","10.6971","10.6972","10.6971"
"2018-01-23","89618878.72","10.8098","10.8099","10.8098","10.8099","10.8098"
"2018-01-24","90874413.08","10.8004","10.8005","10.8004","10.8005","10.8004"
"2018-01-25","91265223.14","10.8179","10.818","10.8179","10.818","10.8179"
"2018-01-26","92652732.33","10.8421","10.8422","10.8421","10.8422","10.8421"
"2018-01-29","93744645.27","10.7832","10.7833","10.7832","10.7833","10.7832"
"2018-01-30","93250978.66","10.6995","10.6996","10.6995","10.6996","10.6995"
"2018-01-31","94491103.41","10.7516","10.7517","10.7516","10.7517","10.7516"
"2018-02-01","94715553.83","10.721","10.7211","10.721","10.7211","10.721"
"2018-02-02","93387029.14","10.5636","10.5637","10.5636","10.5637","10.5636"
"2018-02-05","92672812.58","10.4289","10.429","10.4289","10.429","10.4289"
"2018-02-06","90975876.94","10.1773","10.1774","10.1773","10.1774","10.1773"
"2018-02-07","85687704.09","10.305","10.3051","10.305","10.3051","10.305"
"2018-02-08","84501721.75","10.1229","10.123","10.1229","10.123","10.1229"
"2018-02-09","83216830.07","9.9436","9.9437","9.9436","9.9437","9.9436"
"2018-02-12","84791189.5","10.1132","10.1133","10.1132","10.1133","10.1132"
"2018-02-13","85323883.02","10.1608","10.1609","10.1608","10.1609","10.1608"
"2018-02-14","86723033.21","10.2768","10.2769","10.2768","10.2769","10.2768"
"2018-02-15","88524432.21","10.4445","10.4446","10.4445","10.4446","10.4445"
"2018-02-16","89668940.81","10.5321","10.5322","10.5321","10.5322","10.5321"
"2018-02-19","89322991.41","10.4892","0.0","0.0","0.0","0.0"
"2018-02-20","89313828.55","10.4881","10.4882","10.4881","10.4882","10.4881"
"2018-02-21","90146629.79","10.5226","10.5227","10.5226","10.5227","10.5226"
"2018-02-22","90673907.36","10.5078","10.5079","10.5078","10.5079","10.5078"
"2018-02-26","92885531.89","10.6154","10.6155","10.6154","10.6155","10.6154"
"2018-02-27","92367174.63","10.561","10.5611","10.561","10.5611","10.561"
"2018-02-28","91766954.61","10.4966","10.4967","10.4966","10.4967","10.4966"
"2018-03-02","90035669.97","10.2942","10.2943","10.2942","10.2943","10.2942"
"2018-03-05","91313395.31","10.3908","10.3909","10.3908","10.3909","10.3908"
"2018-03-06","92650621.88","10.5041","10.5042","10.5041","10.5042","10.5041"
"2018-03-07","92558451.55","10.4719","10.472","10.4719","10.472","10.4719"
"2018-03-08","94021839.6","10.555","10.5551","10.555","10.5551","10.555"
"2018-03-09","94747312.47","10.6533","10.6534","10.6533","10.6534","10.6533"
"2018-03-12","95242978.12","10.6953","10.6954","10.6953","10.6954","10.6953"
"2018-03-13","95386885.85","10.6987","10.6988","10.6987","10.6988","10.6987"
"2018-03-14","94896440.94","10.6404","10.6405","10.6404","10.6405","10.6404"
"2018-03-15","95620233.81","10.6564","10.6565","10.6564","10.6565","10.6564"
"2018-03-16","95517709.32","10.6315","10.6316","10.6315","10.6316","10.6315"
"2018-03-19","94917737.66","10.5453","10.5454","10.5453","10.5454","10.5453"
"2018-03-20","95322381.51","10.5748","10.5749","10.5748","10.5749","10.5748"
"2018-03-21","95528922.85","10.5988","10.5989","10.5988","10.5989","10.5988"
"2018-03-22","94500981.17","10.4667","10.4668","10.4667","10.4668","10.4667"
"2018-03-23","93387625.34","10.3457","10.3458","10.3457","10.3458","10.3457"
"2018-03-26","93036888.64","10.3335","10.3336","10.3335","10.3336","10.3335"
"2018-03-27","94088041.58","10.4445","10.4446","10.4445","10.4446","10.4445"
"2018-03-28","92623914.0","10.2798","10.2799","10.2798","10.2799","10.2798"
"2018-03-29","93258658.11","10.3357","10.3358","10.3357","10.3358","10.3357"
"2018-03-30","93646048.68","10.3549","0.0","0.0","0.0","0.0"
"2018-04-02","92576779.32","10.2367","10.2368","10.2367","10.2368","10.2367"
"2018-04-03","92903299.84","10.2656","10.2657","10.2656","10.2657","10.2656"
"2018-04-04","92667438.48","10.2304","10.2305","10.2304","10.2305","10.2304"
"2018-04-05","94488486.03","10.4092","10.4093","10.4092","10.4093","10.4092"
"2018-04-09","94438870.5","10.3814","10.3815","10.3814","10.3815","10.3814"
"2018-04-10","95176093.71","10.4599","10.46","10.4599","10.46","10.4599"
"2018-04-11","95069687.07","10.448","10.4481","10.448","10.4481","10.448"
"2018-04-12","95257803.72","10.4522","10.4523","10.4522","10.4523","10.4522"
"2018-04-17","97056560.1","10.5027","10.5028","10.5027","10.5028","10.5027"
"2018-04-18","97615831.3","10.5426","10.5427","10.5426","10.5427","10.5426"
"2018-04-19","96945784.79","10.4762","10.4763","10.4762","10.4763","10.4762"
"2018-04-23","96133032.74","10.3799","10.38","10.3799","10.38","10.3799"
"2018-04-24","96149066.62","10.3685","10.3686","10.3685","10.3686","10.3685"
"2018-04-25","95257075.42","10.261","10.2611","10.261","10.2611","10.261"
"2018-04-26","95877177.1","10.3263","10.3264","10.3263","10.3264","10.3263"
"2018-04-27","97376297.6","10.4214","10.4215","10.4214","10.4215","10.4214"
"2018-04-30","97882284.82","10.4494","10.4495","10.4494","10.4495","10.4494"
"2018-05-02","97306249.96","10.3828","10.3829","10.3828","10.3829","10.3828"
"2018-05-03","96693559.64","10.3049","10.305","10.3049","10.305","10.3049"
"2018-05-04","97584845.85","10.3931","10.3932","10.3931","10.3932","10.3931"
"2018-05-08","97720254.22","10.3998","10.3999","10.3998","10.3999","10.3998"
"2018-05-09","98031252.93","10.4302","10.4303","10.4302","10.4303","10.4302"
"2018-05-10","99303283.43","10.5569","10.557","10.5569","10.557","10.5569"
"2018-05-11","99730848.92","10.5863","10.5864","10.5863","10.5864","10.5863"
"2018-05-14","100093253.4","10.6227","10.6228","10.6227","10.6228","10.6227"
"2018-05-15","99078120.41","10.5032","10.5033","10.5032","10.5033","10.5032"
"2018-05-16","99668243.9","10.563","10.5631","10.563","10.5631","10.563"
"2018-05-17","99924015.9","10.5887","10.5888","10.5887","10.5888","10.5887"
"2018-05-18","98914308.64","10.5641","10.5642","10.5641","10.5642","10.5641"
"2018-05-21","98808714.2","10.5971","10.5972","10.5971","10.5972","10.5971"
"2018-05-22","99187143.69","10.6253","10.6254","10.6253","10.6254","10.6253"
"2018-05-23","97950566.41","10.4939","10.494","10.4939","10.494","10.4939"
"2018-05-24","98440173.03","10.5411","10.5412","10.5411","10.5412","10.5411"
"2018-05-25","98512004.79","10.5291","10.5292","10.5291","10.5292","10.5291"
"2018-05-28","98401457.5","10.4948","0.0","0.0","0.0","0.0"
"2018-05-30","98000592.21","10.4521","10.4522","10.4521","10.4522","10.4521"
"2018-05-31","98178770.47","10.4316","10.4317","10.4316","10.4317","10.4316"
"2018-06-01","99147324.22","10.5138","10.5139","10.5138","10.5139","10.5138"
"2018-06-04","99910305.49","10.5923","10.5924","10.5923","10.5924","10.5923"
"2018-06-05","100166894.79","10.5935","10.5936","10.5935","10.5936","10.5935"
"2018-06-06","101077692.22","10.6768","10.6769","10.6768","10.6769","10.6768"
"2018-06-08","100999251.93","10.6522","10.6523","10.6522","10.6523","10.6522"
"2018-06-11","101961917.0","10.7493","10.7494","10.7493","10.7494","10.7493"
"2018-06-12","102625555.09","10.7497","10.7498","10.7497","10.7498","10.7497"
"2018-06-13","103471320.47","10.7738","10.7739","10.7738","10.7739","10.7738"
"2018-06-14","103137294.12","10.7306","10.7307","10.7306","10.7307","10.7306"
"2018-06-15","101824002.95","10.6846","10.6847","10.6846","10.6847","10.6846"
"2018-06-18","101569039.22","10.6139","10.614","10.6139","10.614","10.6139"
