"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2020-04-09","42924486.92","9.9695","0.0","0.0","0.0","0.0"
"2020-04-10","51118463.12","10.0693","0.0","0.0","0.0","0.0"
"2020-04-13","58902816.61","10.1786","0.0","0.0","0.0","0.0"
"2020-04-14","67162702.56","10.2786","0.0","0.0","0.0","0.0"
"2020-04-15","72893193.08","10.1203","0.0","0.0","0.0","0.0"
"2020-04-16","77827707.5","9.9085","0.0","0.0","0.0","0.0"
"2020-04-17","88321554.56","10.1573","0.0","0.0","0.0","0.0"
"2020-04-20","94177524.34","10.3433","0.0","0.0","0.0","0.0"
"2020-04-21","97470124.21","10.2585","0.0","0.0","0.0","0.0"
"2020-04-22","107301470.48","10.3217","0.0","0.0","0.0","0.0"
"2020-04-23","116411906.35","10.3949","0.0","0.0","0.0","0.0"
"2020-04-24","122223275.08","10.259","0.0","0.0","0.0","0.0"
"2020-04-27","138064057.15","10.3145","0.0","0.0","0.0","0.0"
"2020-04-28","144861173.71","10.3808","0.0","0.0","0.0","0.0"
"2020-04-29","151379131.74","10.4034","0.0","0.0","0.0","0.0"
"2020-04-30","159586481.88","10.5172","0.0","0.0","0.0","0.0"
"2020-05-05","163697236.28","10.3912","0.0","0.0","0.0","0.0"
"2020-05-07","176931381.4","10.2899","0.0","0.0","0.0","0.0"
"2020-05-08","189379867.15","10.3561","0.0","0.0","0.0","0.0"
"2020-05-11","199304332.68","10.5287","0.0","0.0","0.0","0.0"
"2020-05-12","206896405.63","10.6004","0.0","0.0","0.0","0.0"
"2020-05-13","211411471.42","10.5862","0.0","0.0","0.0","0.0"
"2020-05-14","215408033.74","10.4815","0.0","0.0","0.0","0.0"
"2020-05-15","224372541.53","10.5327","0.0","0.0","0.0","0.0"
"2020-05-18","233960124.57","10.6208","0.0","0.0","0.0","0.0"
"2020-05-19","244512607.84","10.7787","0.0","0.0","0.0","0.0"
"2020-05-20","253029930.04","10.8818","0.0","0.0","0.0","0.0"
"2020-05-21","258520137.48","10.8648","0.0","0.0","0.0","0.0"
"2020-05-22","263565126.37","10.7787","0.0","0.0","0.0","0.0"
"2020-05-25","282876693.43","10.851","0.0","0.0","0.0","0.0"
"2020-05-26","294908002.29","10.8969","0.0","0.0","0.0","0.0"
"2020-05-27","302402948.37","10.9246","0.0","0.0","0.0","0.0"
"2020-05-28","307052533.41","10.841","0.0","0.0","0.0","0.0"
"2020-05-29","314776838.16","10.8861","0.0","0.0","0.0","0.0"
"2020-06-01","327225397.14","10.9857","0.0","0.0","0.0","0.0"
"2020-06-02","341167667.85","11.1243","0.0","0.0","0.0","0.0"
"2020-06-04","355415952.19","11.3252","0.0","0.0","0.0","0.0"
"2020-06-05","374077661.93","11.4827","0.0","0.0","0.0","0.0"
"2020-06-08","384772394.81","11.481","0.0","0.0","0.0","0.0"
"2020-06-09","392882954.14","11.272","0.0","0.0","0.0","0.0"
"2020-06-10","411018231.6","11.3471","0.0","0.0","0.0","0.0"
"2020-06-11","422309021.43","11.2661","0.0","0.0","0.0","0.0"
"2020-06-12","445364011.86","11.2294","0.0","0.0","0.0","0.0"
"2020-06-15","477674015.77","10.9578","0.0","0.0","0.0","0.0"
"2020-06-16","524482995.45","11.1008","0.0","0.0","0.0","0.0"
"2020-06-17","542820456.31","11.157","0.0","0.0","0.0","0.0"
"2020-06-18","559241433.13","11.168","0.0","0.0","0.0","0.0"
"2020-06-19","579637361.41","11.1666","0.0","0.0","0.0","0.0"
"2020-06-22","595243422.05","11.0769","0.0","0.0","0.0","0.0"
"2020-06-23","653444912.49","11.1039","0.0","0.0","0.0","0.0"
"2020-06-24","674679779.69","10.9479","0.0","0.0","0.0","0.0"
"2020-06-25","718987120.04","10.9369","0.0","0.0","0.0","0.0"
"2020-06-26","827098630.39","10.9785","0.0","0.0","0.0","0.0"
"2020-06-29","906991284.62","11.0078","0.0","0.0","0.0","0.0"
"2020-06-30","1121798067.45","11.0394","0.0","0.0","0.0","0.0"
"2020-07-01","1433983465.57","11.12","0.0","0.0","0.0","0.0"
"2020-07-02","1450887627.68","11.2511","0.0","0.0","0.0","0.0"
"2020-07-03","1453280207.52","11.2697","0.0","0.0","0.0","0.0"
"2020-07-07","1454980654.0","11.2829","0.0","0.0","0.0","0.0"
"2020-07-08","1444983190.1","11.2053","0.0","0.0","0.0","0.0"
"2020-07-09","1450415905.85","11.2475","0.0","0.0","0.0","0.0"
"2020-07-10","1442240341.77","11.1841","0.0","0.0","0.0","0.0"
"2020-07-13","1437700288.12","11.1489","0.0","0.0","0.0","0.0"
"2020-07-14","1438530183.8","11.1553","0.0","0.0","0.0","0.0"
"2020-07-15","1451791135.61","11.2581","0.0","0.0","0.0","0.0"
"2020-07-16","1443981044.19","11.1976","0.0","0.0","0.0","0.0"
"2020-07-17","1454401712.64","11.2784","0.0","0.0","0.0","0.0"
"2020-07-20","1457939272.84","11.3058","0.0","0.0","0.0","0.0"
"2020-07-21","1470452461.79","11.4028","0.0","0.0","0.0","0.0"
"2020-07-22","1451491396.96","11.2558","0.0","0.0","0.0","0.0"
"2020-07-23","1449850366.9","11.2431","0.0","0.0","0.0","0.0"
"2020-07-24","1437084160.85","11.1441","0.0","0.0","0.0","0.0"
"2020-07-29","1437697974.36","11.1488","0.0","0.0","0.0","0.0"
"2020-07-30","1423183210.11","11.0363","0.0","0.0","0.0","0.0"
"2020-07-31","1440435728.53","11.1701","0.0","0.0","0.0","0.0"
"2020-08-03","1438267417.45","11.1533","0.0","0.0","0.0","0.0"
"2020-08-04","1447432033.37","11.2243","0.0","0.0","0.0","0.0"
"2020-08-05","1453803899.34","11.2737","0.0","0.0","0.0","0.0"
"2020-08-06","1445109223.22","11.2063","0.0","0.0","0.0","0.0"
"2020-08-07","1439210975.3","11.1606","0.0","0.0","0.0","0.0"
"2020-08-10","1440988094.68","11.1744","0.0","0.0","0.0","0.0"
"2020-08-11","1438193509.24","11.1527","0.0","0.0","0.0","0.0"
"2020-08-13","1436464748.87","11.1393","0.0","0.0","0.0","0.0"
"2020-08-14","1425238349.53","11.0522","0.0","0.0","0.0","0.0"
"2020-08-17","1418358793.81","10.9989","0.0","0.0","0.0","0.0"
"2020-08-18","1427130491.76","11.0669","0.0","0.0","0.0","0.0"
"2020-08-19","1410900141.43","10.941","0.0","0.0","0.0","0.0"
"2020-08-20","1403200523.57","10.8813","0.0","0.0","0.0","0.0"
"2020-08-21","1408597775.86","10.9232","0.0","0.0","0.0","0.0"
"2020-08-24","1429586184.52","11.0859","0.0","0.0","0.0","0.0"
"2020-08-25","1422586449.58","11.0317","0.0","0.0","0.0","0.0"
"2020-08-26","1437067390.54","11.1439","0.0","0.0","0.0","0.0"
"2020-08-27","1443015941.92","11.1901","0.0","0.0","0.0","0.0"
"2020-08-28","1436034765.95","11.1359","0.0","0.0","0.0","0.0"
"2020-08-31","1423080020.65","11.0355","0.0","0.0","0.0","0.0"
"2020-09-01","1418478035.52","10.9998","0.0","0.0","0.0","0.0"
"2020-09-02","1426406796.4","11.0682","0.0","0.0","0.0","0.0"
"2020-09-03","1422233698.43","11.0381","0.0","0.0","0.0","0.0"
"2020-09-08","1405148634.19","10.9063","0.0","0.0","0.0","0.0"
"2020-09-09","1409730268.6","10.9461","0.0","0.0","0.0","0.0"
"2020-09-10","1403213128.94","10.8976","0.0","0.0","0.0","0.0"
"2020-09-11","1388196809.34","10.7797","0.0","0.0","0.0","0.0"
"2020-09-14","1375263558.69","10.6794","0.0","0.0","0.0","0.0"
"2020-09-15","1389486210.69","10.7913","0.0","0.0","0.0","0.0"
"2020-09-16","1400322894.16","10.8751","0.0","0.0","0.0","0.0"
"2020-09-17","1392071193.68","10.8112","0.0","0.0","0.0","0.0"
"2020-09-18","1395737688.39","10.8417","0.0","0.0","0.0","0.0"
"2020-09-21","1383536773.98","10.7467","0.0","0.0","0.0","0.0"
"2020-09-22","1379504995.74","10.7167","0.0","0.0","0.0","0.0"
"2020-09-23","1380198274.51","10.7221","0.0","10.7221","0.0","0.0"
"2020-09-24","1365378191.45","10.6069","0.0","10.6069","0.0","0.0"
"2020-09-25","1362701000.89","10.5862","0.0","10.5862","0.0","0.0"
"2020-09-28","1381170055.51","10.7316","0.0","10.7316","0.0","0.0"
"2020-09-29","1375340222.33","10.6878","0.0","10.6878","0.0","0.0"
"2020-09-30","1360748213.34","10.5759","0.0","10.5759","0.0","0.0"
"2020-10-01","1373219955.94","10.6735","0.0","10.6735","0.0","0.0"
"2020-10-02","1366578973.28","10.6219","0.0","10.6219","0.0","0.0"
"2020-10-05","1370037990.72","10.6487","0.0","10.6487","0.0","0.0"
"2020-10-06","1373550641.94","10.6764","0.0","10.6764","0.0","0.0"
"2020-10-07","1385718262.6","10.7711","0.0","10.7711","0.0","0.0"
"2020-10-08","1388331188.61","10.7923","0.0","10.7923","0.0","0.0"
"2020-10-09","1381138747.2","10.7375","0.0","10.7375","0.0","0.0"
"2020-10-12","1386580898.0","10.78","0.0","10.78","0.0","0.0"
"2020-10-14","1384392179.94","10.7633","0.0","10.7633","0.0","0.0"
"2020-10-15","1363875985.28","10.6042","0.0","10.6042","0.0","0.0"
"2020-10-16","1357116917.82","10.5522","0.0","10.5522","0.0","0.0"
"2020-10-19","1338756115.54","10.4095","0.0","10.4095","0.0","0.0"
