"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2022-03-29","275097694.12","10.0042","0.0","0.0","0.0","0.0"
"2022-03-30","275120065.22","10.005","0.0","0.0","0.0","0.0"
"2022-03-31","274635088.61","9.9874","0.0","0.0","0.0","0.0"
"2022-04-01","274815303.41","9.9939","0.0","0.0","0.0","0.0"
"2022-04-04","275205367.8","10.0081","10.1688","10.0081","10.0081","10.1688"
"2022-04-05","281366466.63","9.9946","0.0","0.0","0.0","0.0"
"2022-04-07","280555739.97","9.9658","10.1259","9.9658","9.9658","10.1259"
"2022-04-08","290575762.3","9.9694","10.1295","9.9694","9.9694","10.1295"
"2022-04-11","299624297.58","9.9415","10.1012","9.9415","9.9415","10.1012"
"2022-04-12","314600344.43","9.9451","10.1048","9.9451","9.9451","10.1048"
"2022-04-18","332548464.72","9.9573","0.0","0.0","0.0","0.0"
"2022-04-19","332704791.58","9.9619","10.1219","9.9619","9.9619","10.1219"
"2022-04-20","343975727.84","9.9561","10.116","9.9561","9.9561","10.116"
"2022-04-21","299609987.96","9.9425","10.1022","9.9425","9.9425","10.1022"
"2022-04-22","306227479.37","9.9047","10.0638","9.9047","9.9047","10.0638"
"2022-04-25","331597485.72","9.8797","10.0384","9.8797","9.8797","10.0384"
"2022-04-26","354950626.45","9.8495","10.0077","9.8495","9.8495","10.0077"
"2022-04-27","357350521.86","9.8548","10.0131","9.8548","9.8548","10.0131"
"2022-04-28","360389718.21","9.8969","10.0558","9.8969","9.8969","10.0558"
"2022-04-29","364930809.07","9.8623","10.0207","9.8623","9.8623","10.0207"
"2022-05-03","385870750.05","9.8662","10.0247","9.8662","9.8662","10.0247"
"2022-05-05","403197634.61","9.8511","10.0093","9.8511","9.8511","10.0093"
"2022-05-06","405941378.95","9.8252","9.983","9.8252","9.8252","9.983"
"2022-05-09","408643988.9","9.7472","0.0","0.0","0.0","0.0"
"2022-05-10","409222142.27","9.761","9.9178","9.761","9.761","9.9178"
"2022-05-11","412871569.44","9.7471","9.9036","9.7471","9.7471","9.9036"
"2022-05-12","403225794.83","9.71","9.8659","9.71","9.71","9.8659"
"2022-05-13","405407321.67","9.75","9.9066","9.75","9.75","9.9066"
"2022-05-17","409070020.19","9.8057","9.9632","9.8057","9.8057","9.9632"
"2022-05-18","407261676.53","9.7614","9.9182","9.7614","9.7614","9.9182"
"2022-05-19","406308263.5","9.7416","9.8981","9.7416","9.7416","9.8981"
"2022-05-20","416937625.62","9.7654","9.9222","9.7654","9.7654","9.9222"
"2022-05-23","427964361.65","9.7881","9.9453","9.7881","9.7881","9.9453"
"2022-05-24","433233003.66","9.7608","9.9176","9.7608","9.7608","9.9176"
"2022-05-25","453662123.05","9.7777","9.9347","9.7777","9.7777","9.9347"
"2022-05-26","463336769.02","9.8127","9.9703","9.8127","9.8127","9.9703"
"2022-05-27","471300095.37","9.8556","10.0139","9.8556","9.8556","10.0139"
"2022-05-30","482369717.88","9.8703","0.0","0.0","0.0","0.0"
"2022-05-31","482380413.8","9.8705","10.029","9.8705","9.8705","10.029"
"2022-06-01","486599906.82","9.8576","10.0159","9.8576","9.8576","10.0159"
"2022-06-02","489059830.08","9.8797","10.0384","9.8797","9.8797","10.0384"
"2022-06-06","489018822.29","9.871","10.0295","9.871","9.871","10.0295"
"2022-06-07","489286059.82","9.8761","10.0347","9.8761","9.8761","10.0347"
"2022-06-08","490215299.71","9.875","10.0336","9.875","9.875","10.0336"
"2022-06-09","497620242.62","9.8461","10.0042","9.8461","9.8461","10.0042"
