"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2012-07-30","129137738.38","10.0","0.0","0.0","0.0","0.0"
"2012-07-31","129137040.75","10.0","0.0","0.0","0.0","0.0"
"2012-08-01","129135341.82","9.9999","10.0","9.9999","10.0","9.9999"
"2012-08-03","130662675.92","9.9997","9.9998","9.9997","9.9998","9.9997"
"2012-08-06","133378742.67","10.0121","10.0122","10.0121","10.0122","10.0121"
"2012-08-07","137180775.62","9.9958","9.9959","9.9958","9.9959","9.9958"
"2012-08-08","142452282.78","9.9922","9.9923","9.9922","9.9923","9.9922"
"2012-08-09","143805806.47","9.9933","9.9934","9.9933","9.9934","9.9933"
"2012-08-10","145599984.16","10.0201","10.0202","10.0201","10.0202","10.0201"
"2012-08-14","145164727.53","9.9892","9.9893","9.9892","9.9893","9.9892"
"2012-08-16","144657448.16","9.9548","9.9549","9.9548","9.9549","9.9548"
"2012-08-17","145080888.81","9.9651","9.9652","9.9651","9.9652","9.9651"
"2012-08-20","145160997.69","9.969","9.9691","9.969","9.9691","9.969"
"2012-08-21","171404469.35","9.9852","9.9853","9.9852","9.9853","9.9852"
"2012-08-22","171789326.35","10.006","10.0061","10.006","10.0061","10.006"
"2012-08-23","178955105.92","10.0425","10.0426","10.0425","10.0426","10.0425"
"2012-08-24","178782055.03","10.0297","10.0298","10.0297","10.0298","10.0297"
"2012-08-28","179742185.09","10.0693","10.0694","10.0693","10.0694","10.0693"
"2012-08-29","180753969.44","10.1129","10.113","10.1129","10.113","10.1129"
"2012-08-30","181382097.22","10.1472","10.1473","10.1472","10.1473","10.1472"
"2012-08-31","180844107.53","10.1435","10.1436","10.1435","10.1436","10.1435"
"2012-09-04","179389795.14","10.0569","10.057","10.0569","10.057","10.0569"
"2012-09-05","180560765.05","10.1183","10.1184","10.1183","10.1184","10.1183"
"2012-09-06","179603253.35","10.0555","10.0556","10.0555","10.0556","10.0555"
"2012-09-10","177378581.25","10.0037","10.0038","10.0037","10.0038","10.0037"
"2012-09-11","177369729.8","10.0043","10.0044","10.0043","10.0044","10.0043"
"2012-09-12","175867584.71","9.9013","9.9014","9.9013","9.9014","9.9013"
"2012-09-13","183480411.41","9.9722","9.9723","9.9722","9.9723","9.9722"
"2012-09-14","252962424.64","9.8506","9.8507","9.8506","9.8507","9.8506"
"2012-09-17","253317899.17","9.8753","9.8754","9.8753","9.8754","9.8753"
"2012-09-18","254107845.26","9.9198","9.9199","9.9198","9.9199","9.9198"
"2012-09-19","253764101.3","9.9042","9.9043","9.9042","9.9043","9.9042"
"2012-09-20","246079095.74","9.9592","9.9593","9.9592","9.9593","9.9592"
"2012-09-21","250822619.82","10.1389","10.139","10.1389","10.139","10.1389"
"2012-09-24","251369661.85","10.1438","10.1439","10.1438","10.1439","10.1438"
"2012-09-25","251498502.06","10.1482","10.1483","10.1482","10.1483","10.1482"
"2012-09-26","251743013.05","10.1563","10.1564","10.1563","10.1564","10.1563"
"2012-09-28","260482201.57","10.1705","10.1706","10.1705","10.1706","10.1705"
"2012-10-01","260839810.58","10.1849","10.185","10.1849","10.185","10.1849"
"2012-10-02","260722373.25","10.1983","10.2785","10.1728","10.2785","10.1728"
"2012-10-04","260190035.97","10.2043","10.2845","10.1788","10.2845","10.1788"
"2012-10-05","259919022.0","10.2035","10.2837","10.178","10.2837","10.178"
"2012-10-09","260114179.55","10.2116","10.2919","10.1861","10.2919","10.1861"
"2012-10-10","260006380.31","10.2125","10.2928","10.187","10.2928","10.187"
"2012-10-11","261174521.59","10.2264","10.3068","10.2008","10.3068","10.2008"
