"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2012-09-26","17509732.6","10.0001","0.0","0.0","0.0","0.0"
"2012-09-27","17506874.44","9.9985","0.0","0.0","0.0","0.0"
"2012-09-28","17533125.96","10.0135","0.0","0.0","0.0","0.0"
"2012-10-01","17527869.92","10.0104","0.0","0.0","0.0","0.0"
"2012-10-02","17540611.8","10.0177","0.0","0.0","0.0","0.0"
"2012-10-03","17544298.43","10.0198","0.0","0.0","0.0","0.0"
"2012-10-04","17546133.66","10.0209","10.021","10.0209","10.021","10.0209"
"2012-10-05","17554858.0","10.023","10.0231","10.023","10.0231","10.023"
"2012-10-08","18835967.77","10.0172","10.0173","10.0172","10.0173","10.0172"
"2012-10-09","18890384.56","10.004","10.0041","10.004","10.0041","10.004"
"2012-10-10","18892651.77","10.0025","10.0026","10.0025","10.0026","10.0025"
"2012-10-11","18827867.21","10.0105","10.0106","10.0105","10.0106","10.0105"
"2012-10-12","18809914.44","10.0143","10.0144","10.0143","10.0144","10.0143"
"2012-10-15","18802416.69","10.0076","10.0077","10.0076","10.0077","10.0076"
"2012-10-16","18871052.68","10.0032","10.0033","10.0032","10.0033","10.0032"
"2012-10-17","19044990.07","10.0422","10.0423","10.0422","10.0423","10.0422"
"2012-10-18","19284535.58","10.0555","10.0556","10.0555","10.0556","10.0555"
"2012-10-19","19264104.82","10.0543","10.0544","10.0543","10.0544","10.0543"
"2012-10-22","19289830.21","10.0559","10.056","10.0559","10.056","10.0559"
"2012-10-24","19362983.1","10.041","10.0411","10.041","10.0411","10.041"
"2012-10-25","19371307.18","10.0428","10.0429","10.0428","10.0429","10.0428"
"2012-10-26","19337227.75","10.0272","10.0273","10.0272","10.0273","10.0272"
"2012-10-29","20376233.11","10.0267","10.0268","10.0267","10.0268","10.0267"
"2012-10-30","20402760.4","10.0447","10.0448","10.0447","10.0448","10.0447"
"2012-10-31","20718970.29","10.0525","10.0526","10.0525","10.0526","10.0525"
"2012-11-01","20722295.83","10.0542","10.0543","10.0542","10.0543","10.0542"
"2012-11-02","20591750.07","10.064","10.0641","10.064","10.0641","10.064"
"2012-11-05","20601227.36","10.0642","10.0643","10.0642","10.0643","10.0642"
"2012-11-06","20659902.31","10.0587","10.0588","10.0587","10.0588","10.0587"
"2012-11-07","21280851.84","10.0558","10.0559","10.0558","10.0559","10.0558"
"2012-11-08","23268511.9","10.0505","10.0506","10.0505","10.0506","10.0505"
"2012-11-09","23317527.78","10.0566","10.0567","10.0566","10.0567","10.0566"
"2012-11-12","24230111.98","10.0561","10.0562","10.0561","10.0562","10.0561"
"2012-11-13","34506149.22","10.0521","10.0522","10.0521","10.0522","10.0521"
"2012-11-14","44992142.53","10.0445","10.0446","10.0445","10.0446","10.0445"
"2012-11-15","45462939.87","10.0457","10.0458","10.0457","10.0458","10.0457"
"2012-11-16","45410956.37","10.052","10.0521","10.052","10.0521","10.052"
"2012-11-19","46121524.06","10.055","10.0551","10.055","10.0551","10.055"
"2012-11-20","54420787.73","10.0504","10.0505","10.0504","10.0505","10.0504"
"2012-11-21","57371309.65","10.0477","10.0478","10.0477","10.0478","10.0477"
"2012-11-22","57901372.98","10.0528","10.0529","10.0528","10.0529","10.0528"
"2012-11-23","58005503.57","10.0543","10.0544","10.0543","10.0544","10.0543"
"2012-11-26","58170546.68","10.0642","10.0643","10.0642","10.0643","10.0642"
"2012-11-27","89404299.77","10.0672","10.0673","10.0672","10.0673","10.0672"
"2012-11-28","90213353.88","10.0671","10.0672","10.0671","10.0672","10.0671"
"2012-11-29","98492838.65","10.0727","10.0728","10.0727","10.0728","10.0727"
"2012-11-30","98886019.8","10.0876","10.0877","10.0876","10.0877","10.0876"
"2012-12-03","126144718.38","10.0879","10.088","10.0879","10.088","10.0879"
"2012-12-04","144435672.01","10.0875","10.0876","10.0875","10.0876","10.0875"
"2012-12-06","145266504.75","10.1007","10.1008","10.1007","10.1008","10.1007"
"2012-12-07","148568071.25","10.1006","10.1007","10.1006","10.1007","10.1006"
"2012-12-11","149496507.88","10.1087","10.1088","10.1087","10.1088","10.1087"
