"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2002-02-15","4306257.24","9.9924","0.0","0.0","0.0","0.0"
"2002-02-18","4306257.24","9.9924","0.0","0.0","0.0","0.0"
"2002-02-19","4306257.24","9.9924","0.0","0.0","0.0","0.0"
"2002-02-20","4306257.24","9.9924","0.0","0.0","0.0","0.0"
"2002-02-21","4306257.24","9.9924","0.0","0.0","0.0","0.0"
"2002-02-22","5019189.93","9.9529","0.0","0.0","0.0","0.0"
"2002-02-25","5019189.93","9.9529","0.0","0.0","0.0","0.0"
"2002-02-27","5019189.93","9.9529","0.0","0.0","0.0","0.0"
"2002-02-28","5019189.93","9.9529","0.0","0.0","0.0","0.0"
"2002-03-01","5156439.53","10.1548","0.0","0.0","0.0","0.0"
"2002-03-04","5156439.53","10.1548","0.0","0.0","0.0","0.0"
"2002-03-05","5156439.53","10.1548","0.0","0.0","0.0","0.0"
"2002-03-06","5156439.53","10.1548","0.0","0.0","0.0","0.0"
"2002-03-07","5156439.53","10.1548","0.0","0.0","0.0","0.0"
"2002-03-08","5337976.21","10.2341","0.0","0.0","0.0","0.0"
"2002-03-11","5337976.21","10.2341","0.0","0.0","0.0","0.0"
"2002-03-12","5337976.21","10.2341","0.0","0.0","0.0","0.0"
"2002-03-13","5337976.21","10.2341","0.0","0.0","0.0","0.0"
"2002-03-14","5337976.21","10.2341","0.0","0.0","0.0","0.0"
"2002-03-15","5526394.68","10.0899","0.0","0.0","0.0","0.0"
"2002-03-18","5526394.68","10.0899","0.0","0.0","0.0","0.0"
"2002-03-19","5526394.68","10.0899","0.0","0.0","0.0","0.0"
"2002-03-20","5526394.68","10.0899","0.0","0.0","0.0","0.0"
"2002-03-21","5526394.68","10.0899","0.0","0.0","0.0","0.0"
"2002-03-22","5801668.31","10.2285","0.0","0.0","0.0","0.0"
"2002-03-25","5801668.31","10.2285","0.0","0.0","0.0","0.0"
"2002-03-26","5801668.31","10.2285","0.0","0.0","0.0","0.0"
"2002-03-27","5801668.31","10.2285","0.0","0.0","0.0","0.0"
"2002-03-28","5801668.31","10.2285","0.0","0.0","0.0","0.0"
"2002-03-29","5900818.46","10.0758","0.0","0.0","0.0","0.0"
"2002-04-01","5900818.46","10.0758","0.0","0.0","0.0","0.0"
"2002-04-02","5900818.46","10.0758","0.0","0.0","0.0","0.0"
"2002-04-03","5900818.46","10.0758","0.0","0.0","0.0","0.0"
"2002-04-04","5900818.46","10.0758","0.0","0.0","0.0","0.0"
"2002-04-05","6067988.17","10.1446","0.0","0.0","0.0","0.0"
"2002-04-09","6067988.17","10.1446","0.0","0.0","0.0","0.0"
"2002-04-10","6067988.17","10.1446","0.0","0.0","0.0","0.0"
