"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2012-09-19","1964693.74","9.9933","0.0","0.0","0.0","0.0"
"2012-09-20","1959656.09","9.9677","0.0","0.0","0.0","0.0"
"2012-09-21","1961544.3","9.9773","0.0","0.0","0.0","0.0"
"2012-09-24","1960336.67","9.9711","9.9712","9.9711","9.9712","9.9711"
"2012-09-25","1958667.88","9.9576","9.9577","9.9576","9.9577","9.9576"
"2012-09-26","2320439.55","9.9224","9.9225","9.9224","9.9225","9.9224"
"2012-09-28","2353037.0","9.9505","9.9506","9.9505","9.9506","9.9505"
"2012-10-04","2271671.87","9.9966","9.9967","9.9966","9.9967","9.9966"
"2012-10-05","2372552.35","10.0003","10.0004","10.0003","10.0004","10.0003"
"2012-10-09","2356257.56","9.9316","9.9317","9.9316","9.9317","9.9316"
"2012-10-10","2362075.44","9.9141","9.9142","9.9141","9.9142","9.9141"
"2012-10-11","2405848.17","9.9503","9.9504","9.9503","9.9504","9.9503"
"2012-10-12","2413606.6","9.9411","9.9412","9.9411","9.9412","0.0"
"2012-10-15","2425641.27","9.9495","9.9496","9.9495","9.9496","0.0"
"2012-10-16","2536640.77","9.9928","9.9929","9.9928","9.9929","0.0"
"2012-10-18","3180084.4","10.0208","10.0209","10.0208","10.0209","0.0"
"2012-10-19","3430959.91","9.9797","9.9798","9.9797","9.9798","0.0"
"2012-10-22","3432295.59","9.9748","9.9749","9.9748","9.9749","0.0"
"2012-10-25","3420985.92","9.9216","9.9217","9.9216","9.9217","0.0"
"2012-10-26","3431152.75","9.9106","9.9107","9.9106","9.9107","0.0"
"2012-11-02","3572863.91","9.9292","9.9293","9.9292","9.9293","0.0"
"2012-11-06","3713051.13","9.9538","9.9539","9.9538","9.9539","0.0"
"2012-11-07","3720723.56","9.921","9.9211","9.921","9.9211","0.0"
"2012-11-08","3708655.73","9.8888","9.8889","9.8888","9.8889","0.0"
"2012-11-09","3742016.52","9.8805","9.8806","9.8805","9.8806","0.0"
"2012-11-13","3732107.75","9.8543","9.8544","9.8543","9.8544","0.0"
"2012-11-15","4059704.1","9.8001","9.8002","9.8001","9.8002","0.0"
"2012-11-16","4071966.99","9.7935","9.7936","9.7935","9.7936","0.0"
"2012-11-19","4278691.73","9.8625","9.8626","9.8625","9.8626","0.0"
"2012-11-20","4295612.76","9.8554","9.8555","9.8554","9.8555","0.0"
"2012-11-21","4371651.38","9.8577","9.8578","9.8577","9.8578","0.0"
"2012-11-23","4408434.91","9.9067","9.9068","9.9067","9.9068","0.0"
"2012-11-26","4522211.11","9.915","9.9151","9.915","9.9151","0.0"
"2012-11-27","4724644.83","9.9201","9.9202","9.9201","9.9202","0.0"
"2012-11-28","4724505.76","9.9198","9.9199","9.9198","9.9199","0.0"
"2012-11-29","4924958.67","9.9612","9.9613","9.9612","9.9613","0.0"
"2012-11-30","4968807.94","9.9689","9.969","9.9689","9.969","0.0"
"2012-12-03","4969118.05","9.9695","9.9696","9.9695","9.9696","0.0"
"2012-12-06","4995753.76","10.023","10.0231","10.023","10.0231","0.0"
"2012-12-07","5090680.91","10.013","10.0131","10.013","10.0131","0.0"
"2012-12-12","5136289.02","10.0731","10.0732","10.0731","10.0732","0.0"
"2012-12-13","5127572.02","10.056","10.0561","10.056","10.0561","0.0"
"2012-12-14","5136815.02","10.0722","10.0723","10.0722","10.0723","0.0"
"2012-12-17","5659097.98","10.0585","10.0586","10.0585","10.0586","0.0"
"2012-12-18","5886396.45","10.0881","10.0882","10.0881","10.0882","0.0"
