"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2013-03-07","4036369.36","9.9982","0.0","0.0","0.0","0.0"
"2013-03-08","4036052.41","9.9974","0.0","0.0","0.0","0.0"
"2013-03-11","4035101.81","9.995","0.0","0.0","0.0","0.0"
"2013-03-12","4034334.98","9.9931","0.0","0.0","0.0","0.0"
"2013-03-13","4034018.24","9.9924","0.0","0.0","0.0","0.0"
"2013-03-14","4033700.73","9.9916","9.9917","9.9916","9.9917","9.9916"
"2013-03-15","4040389.94","9.9908","9.9909","9.9908","9.9909","9.9908"
"2013-03-18","12153187.21","9.9889","9.989","9.9889","9.989","9.9889"
"2013-03-19","12153818.56","9.9894","9.9895","9.9894","9.9895","9.9894"
"2013-03-20","12053617.45","9.9893","9.9894","9.9893","9.9894","9.9893"
"2013-03-21","11952803.1","9.9427","9.9428","9.9427","9.9428","9.9427"
"2013-03-22","11986101.21","9.9669","9.967","9.9669","9.967","9.9669"
"2013-03-25","12063766.05","9.9782","9.9783","9.9782","9.9783","9.9782"
"2013-03-26","11849080.95","9.9724","9.9725","9.9724","9.9725","9.9724"
"2013-03-27","12055791.89","9.9689","9.969","9.9689","9.969","9.9689"
"2013-03-28","12040881.31","9.9639","9.964","9.9639","9.964","9.9639"
"2013-04-02","12039875.7","9.9622","9.9623","9.9622","9.9623","9.9622"
"2013-04-03","11714413.2","9.9388","9.9389","9.9388","9.9389","9.9388"
"2013-04-04","11791901.72","10.0037","10.0038","10.0037","10.0038","10.0037"
"2013-04-05","11923443.13","10.117","10.1171","10.117","10.1171","10.117"
"2013-04-09","12116417.88","10.2799","10.28","10.2799","10.28","10.2799"
"2013-04-10","12155947.33","10.3126","10.3127","10.3126","10.3127","10.3126"
"2013-04-11","12268386.96","10.3222","10.3223","10.3222","10.3223","10.3222"
"2013-04-12","12287554.44","10.3375","10.3376","10.3375","10.3376","10.3375"
"2013-04-17","50921000.57","10.2989","10.299","10.2989","10.299","10.2989"
"2013-04-18","51020208.88","10.3168","10.3169","10.3168","10.3169","10.3168"
"2013-04-19","86024648.81","10.3297","10.3298","10.3297","10.3298","10.3297"
"2013-04-22","87401899.53","10.3287","10.3288","10.3287","10.3288","10.3287"
"2013-04-23","88229790.94","10.3044","10.3045","10.3044","10.3045","10.3044"
"2013-04-24","118392583.11","10.3181","10.3182","10.3181","10.3182","10.3181"
"2013-04-25","102536510.32","10.3708","10.3709","10.3708","10.3709","10.3708"
"2013-04-26","108044662.48","10.4183","10.4184","10.4183","10.4184","10.4183"
"2013-04-29","114112102.69","10.4137","10.4138","10.4137","10.4138","10.4137"
"2013-05-02","116260175.35","10.4094","10.4095","10.4094","10.4095","10.4094"
"2013-05-03","116762408.19","10.4453","10.4454","10.4453","10.4454","10.4453"
"2013-05-07","183064766.0","10.4585","10.4586","10.4585","10.4586","10.4585"
"2013-05-08","196076467.2","10.4959","10.5522","10.4959","10.5522","10.4959"
"2013-05-10","195737906.99","10.3852","10.4409","10.3852","10.4409","10.3852"
"2013-05-13","263086679.55","10.3805","10.4361","10.3805","10.4361","10.3805"
"2013-05-14","233913309.99","10.3406","10.396","10.3406","10.396","10.3406"
"2013-05-15","233046717.35","10.2676","10.3226","10.2676","10.3226","10.2676"
"2013-05-16","274157469.96","10.2761","10.3312","10.2761","10.3312","10.2761"
"2013-05-17","281201692.31","10.232","10.2868","10.232","10.2868","10.232"
"2013-05-21","280956777.32","10.1956","10.2502","10.1956","10.2502","10.1956"
"2013-05-22","281023920.93","10.1569","10.2113","10.1569","10.2113","10.1569"
"2013-05-23","278702498.2","10.0891","10.1432","10.0891","10.1432","10.0891"
