"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2022-03-10","43479721.53","8.9185","9.0569","8.914","8.914","9.0569"
"2022-03-11","48238560.89","8.6768","8.8114","8.6725","8.6725","8.8114"
"2022-03-14","46403217.54","8.3428","8.4722","8.3386","8.3386","8.4722"
"2022-03-15","48288192.25","8.5504","8.6831","8.5461","8.5461","8.6831"
"2022-03-16","52262309.09","9.2377","9.381","9.2331","9.2331","9.381"
"2022-03-17","52324848.71","9.2461","9.3895","9.2415","9.2415","9.3895"
"2022-03-18","53700724.93","9.452","9.5986","9.4473","9.4473","9.5986"
"2022-03-21","53510200.82","9.4024","9.5482","9.3977","9.3977","9.5482"
"2022-03-22","55005985.12","9.6055","9.7545","9.6007","9.6007","9.7545"
"2022-03-23","54199096.9","9.5123","9.6599","9.5075","9.5075","9.6599"
"2022-03-24","55695465.05","9.6513","9.801","9.6465","9.6465","9.801"
"2022-03-25","56032530.09","9.514","9.6616","9.5092","9.5092","9.6616"
"2022-03-28","56822884.27","9.5452","9.6933","9.5404","9.5404","9.6933"
"2022-03-29","59718909.96","9.8737","10.0268","9.8688","9.8688","10.0268"
"2022-03-30","61087612.15","9.8231","9.9754","9.8182","9.8182","9.9754"
"2022-03-31","61852314.49","9.6566","9.8064","9.6518","9.6518","9.8064"
"2022-04-01","63456900.1","9.6932","9.8435","9.6884","9.6884","9.8435"
"2022-04-04","65939743.27","9.9016","10.0552","9.8966","9.8966","10.0552"
"2022-04-05","64294871.6","9.5761","9.7246","9.5713","9.5713","9.7246"
"2022-04-07","62763334.91","9.2156","9.3585","9.211","9.211","9.3585"
"2022-04-08","62751303.77","9.1368","9.2786","9.1322","9.1322","9.2786"
"2022-04-11","62922870.67","8.9234","9.0619","8.9189","8.9189","9.0619"
"2022-04-12","64061126.64","8.9094","9.0476","8.9049","8.9049","9.0476"
"2022-04-18","65276068.74","8.9483","9.0871","8.9438","8.9438","9.0871"
"2022-04-19","66765053.76","9.133","9.2747","9.1284","9.1284","9.2747"
"2022-04-20","65540145.42","8.9545","9.0934","8.95","8.95","9.0934"
"2022-04-21","64249329.97","8.6958","8.8306","8.6915","8.6915","8.8306"
"2022-04-22","63449522.38","8.5739","8.7069","8.5696","8.5696","8.7069"
"2022-04-25","62810051.22","8.4711","8.6025","8.4669","8.4669","8.6025"
"2022-04-26","59891923.09","8.0692","8.1943","8.0652","8.0652","8.1943"
"2022-04-27","61603953.43","8.2802","8.4086","8.2761","8.2761","8.4086"
"2022-04-28","62534792.58","8.3823","8.5123","8.3781","8.3781","8.5123"
"2022-04-29","62599332.47","8.3306","8.4599","8.3264","8.3264","8.4599"
"2022-05-03","64275821.55","8.5498","8.6824","8.5455","8.5455","8.6824"
"2022-05-05","62972825.63","8.3742","8.5041","8.37","8.37","8.5041"
"2022-05-06","62379689.61","8.2908","8.4194","8.2867","8.2867","8.4194"
"2022-05-09","59336130.61","7.8225","7.9438","7.8186","7.8186","7.9438"
"2022-05-10","60057163.45","7.9155","8.0383","7.9115","7.9115","8.0383"
"2022-05-11","59331287.76","7.8475","7.9692","7.8436","7.8436","7.9692"
"2022-05-12","59444225.07","7.8227","7.944","7.8188","7.8188","7.944"
"2022-05-13","62848180.34","8.2616","8.3897","8.2575","8.2575","8.3897"
"2022-05-17","65498820.5","8.5636","8.6965","8.5593","8.5593","8.6965"
"2022-05-18","63259782.13","8.2727","8.401","8.2686","8.2686","8.401"
"2022-05-19","64920663.27","8.4855","8.6171","8.4813","8.4813","8.6171"
"2022-05-20","64634818.33","8.4674","8.5987","8.4632","8.4632","8.5987"
