"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2021-04-20","520741472.4","9.1979","9.3456","9.1979","9.1979","9.3456"
"2021-04-21","546112853.4","9.5118","9.6646","9.5118","9.5118","9.6646"
"2021-04-22","565126018.94","9.6866","9.8422","9.6866","9.6866","9.8422"
"2021-04-23","585757109.0","9.8939","10.0528","9.8939","9.8939","10.0528"
"2021-04-26","603984958.44","10.0741","10.2359","10.0741","10.0741","10.2359"
"2021-04-27","616239203.92","10.0388","10.2","10.0388","10.0388","10.2"
"2021-04-28","633233980.4","9.8988","10.0578","9.8988","9.8988","10.0578"
"2021-04-29","635645713.17","9.7725","9.9295","9.7725","9.7725","9.9295"
"2021-04-30","639534656.75","9.6505","9.8055","9.6505","9.6505","9.8055"
"2021-05-05","604161802.21","9.0986","9.2447","9.0986","9.0986","9.2447"
"2021-05-06","589831367.81","8.8499","8.992","8.8499","8.8499","8.992"
"2021-05-07","596551550.02","8.8756","9.0182","8.8756","8.8756","9.0182"
"2021-05-10","570642969.85","8.4604","8.5963","8.4604","8.4604","8.5963"
"2021-05-11","579798087.56","8.5427","8.6799","8.5427","8.5427","8.6799"
"2021-05-12","559247150.63","8.2425","8.3749","8.2425","8.2425","8.3749"
"2021-05-13","574382402.04","8.4452","0.0","0.0","0.0","0.0"
"2021-05-14","574209298.78","8.4426","8.5782","8.4426","8.4426","8.5782"
"2021-05-17","576942820.9","8.4544","8.5902","8.4544","8.4544","8.5902"
"2021-05-18","590158138.95","8.6231","8.7616","8.6231","8.6231","8.7616"
"2021-05-19","598006755.19","8.7127","8.8526","8.7127","8.7127","8.8526"
"2021-05-20","615536101.57","8.9526","9.0964","8.9526","8.9526","9.0964"
"2021-05-21","623375954.31","9.0641","9.2097","9.0641","9.0641","9.2097"
"2021-05-24","617499933.6","8.9779","0.0","0.0","0.0","0.0"
"2021-05-25","617828839.08","8.9827","9.127","8.9827","8.9827","9.127"
"2021-05-27","649641950.45","9.3376","9.4876","9.3376","9.3376","9.4876"
"2021-05-28","657208462.46","9.35","9.5002","9.35","9.35","9.5002"
"2021-05-31","658302832.62","9.3278","9.4776","9.3278","9.3278","9.4776"
"2021-06-01","665267653.63","9.3592","9.5095","9.3592","9.3592","9.5095"
"2021-06-02","690602205.63","9.4244","9.5758","9.4244","9.4244","9.5758"
