"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2021-08-20","7165253.55","10.0264","0.0","0.0","0.0","0.0"
"2021-08-23","7297989.94","10.2121","0.0","0.0","0.0","0.0"
"2021-08-24","7355528.29","10.2927","0.0","0.0","0.0","0.0"
"2021-08-25","7356303.85","10.2937","0.0","0.0","0.0","0.0"
"2021-08-26","7249245.85","10.1439","0.0","0.0","0.0","0.0"
"2021-08-27","7354748.71","10.2916","10.3946","10.2916","10.2916","10.3946"
"2021-08-30","7707333.99","10.3395","10.443","10.3395","10.3395","10.443"
"2021-08-31","7452981.92","10.2672","10.37","10.2672","10.2672","10.37"
"2021-09-01","7101592.96","10.3676","10.4714","10.3676","10.3676","10.4714"
"2021-09-02","7242227.67","10.4296","10.534","10.4296","10.4296","10.534"
"2021-09-03","7507671.41","10.5057","10.6109","10.5057","10.5057","10.6109"
"2021-09-06","7610744.79","10.4881","0.0","0.0","0.0","0.0"
"2021-09-07","7593896.78","10.4649","10.5697","10.4649","10.4649","10.5697"
"2021-09-08","7991578.32","10.2567","10.3594","10.2567","10.2567","10.3594"
"2021-09-09","8027251.51","10.286","10.389","10.286","10.286","10.389"
"2021-09-10","7988698.02","10.2095","10.3117","10.2095","10.2095","10.3117"
"2021-09-13","7917052.4","10.0827","10.1836","10.0827","10.0827","10.1836"
"2021-09-14","7944074.29","10.0256","10.126","10.0256","10.0256","10.126"
"2021-09-15","8200610.64","10.1133","10.2145","10.1133","10.1133","10.2145"
"2021-09-16","8312348.99","10.1872","10.2892","10.1872","10.1872","10.2892"
"2021-09-17","8494213.62","10.2875","10.3905","10.2875","10.2875","10.3905"
"2021-09-20","8136945.68","9.8951","9.9942","9.8951","9.8951","9.9942"
"2021-09-21","8196429.52","9.9372","10.0367","9.9372","9.9372","10.0367"
"2021-09-22","8338392.49","10.1069","10.2081","10.1069","10.1069","10.2081"
"2021-09-23","8423746.11","10.2073","10.3095","10.2073","10.2073","10.3095"
"2021-09-27","8355351.45","10.0512","10.1518","10.0512","10.0512","10.1518"
"2021-09-28","8264345.61","9.6679","9.7647","9.6679","9.6679","9.7647"
"2021-09-29","8185262.18","9.4901","9.5851","9.4901","9.4901","9.5851"
"2021-09-30","8409689.78","9.573","9.6688","9.573","9.573","9.6688"
"2021-10-05","8721452.78","9.5629","9.6586","9.5629","9.5629","9.6586"
"2021-10-06","8908076.47","9.7086","9.8058","9.7086","9.7086","9.8058"
"2021-10-08","9079777.83","9.791","9.889","9.791","9.791","9.889"
"2021-10-11","9062527.7","9.7501","0.0","0.0","0.0","0.0"
"2021-10-12","9094661.76","9.7846","9.8825","9.7846","9.7846","9.8825"
"2021-10-14","9542953.08","10.1106","10.2118","10.1106","10.1106","10.2118"
"2021-10-15","9605407.31","10.1862","10.2882","10.1862","10.1862","10.2882"
"2021-10-18","9634669.28","10.3262","10.4296","10.3262","10.3262","10.4296"
"2021-10-19","9916555.82","10.4856","10.5906","10.4856","10.4856","10.5906"
"2021-10-20","10339371.49","10.5521","10.6577","10.5521","10.5521","10.6577"
"2021-10-21","9415073.6","10.5871","10.6931","10.5871","10.5871","10.6931"
"2021-10-25","9458325.29","10.7218","10.8291","10.7218","10.7218","10.8291"
"2021-10-26","9007206.53","10.6343","10.7407","10.6343","10.6343","10.7407"
