"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2020-12-25","92210143.38","9.9635","0.0","0.0","0.0","0.0"
"2020-12-29","93374842.68","10.0894","0.0","0.0","0.0","0.0"
"2020-12-30","94656922.58","10.2279","10.3374","10.2279","0.0","0.0"
"2021-01-04","96934154.31","10.4438","10.5556","10.4438","0.0","0.0"
"2021-01-05","99793628.44","10.7156","10.8304","10.7156","0.0","0.0"
"2021-01-06","99490639.24","10.7405","10.8555","10.7405","0.0","0.0"
"2021-01-07","101614116.68","10.9353","11.0524","10.9353","0.0","0.0"
"2021-01-08","97724212.62","11.018","11.136","11.018","0.0","0.0"
"2021-01-11","84978667.74","11.1111","11.2301","11.1111","0.0","0.0"
"2021-01-12","85852869.31","11.3978","11.5199","11.3978","0.0","0.0"
"2021-01-13","83527286.7","11.4089","11.5311","11.4089","0.0","0.0"
"2021-01-14","85299932.91","11.2718","11.3925","11.2718","0.0","0.0"
"2021-01-15","73665578.95","11.0756","11.1942","11.0756","0.0","0.0"
"2021-01-18","75668295.3","11.3168","0.0","0.0","0.0","0.0"
"2021-01-19","75449007.97","11.284","11.4048","11.284","0.0","0.0"
"2021-01-20","84142890.21","11.4943","11.6174","11.4943","0.0","0.0"
"2021-01-21","85667543.18","11.6214","11.7459","11.6214","0.0","0.0"
"2021-01-22","98197538.73","11.7801","11.9062","11.7801","0.0","0.0"
"2021-01-25","113411140.52","11.9809","12.1092","11.9809","0.0","0.0"
"2021-01-26","132570440.22","11.6992","11.8245","11.6992","0.0","0.0"
"2021-01-27","167683660.79","11.6371","11.7617","11.6371","0.0","0.0"
"2021-01-28","170313632.14","11.3001","11.4211","11.3001","0.0","0.0"
"2021-01-29","177921433.92","11.2251","11.3453","11.2251","0.0","0.0"
"2021-02-01","189798395.09","11.4435","11.566","11.4435","0.0","0.0"
"2021-02-02","194591773.84","11.6047","11.729","11.6047","0.0","0.0"
"2021-02-03","201030049.31","11.6794","11.8045","11.6794","0.0","0.0"
"2021-02-04","210068560.01","11.5897","11.7138","11.5897","0.0","0.0"
"2021-02-05","221607189.21","11.5381","11.6617","11.5381","0.0","0.0"
"2021-02-08","222559413.23","11.67","11.795","11.67","0.0","0.0"
"2021-02-09","231842460.41","11.904","12.0315","11.904","0.0","0.0"
"2021-02-10","242763289.92","12.0595","12.1886","12.0595","0.0","0.0"
"2021-02-11","246871580.48","12.0583","0.0","0.0","0.0","0.0"
"2021-02-15","247160678.89","12.0724","0.0","0.0","0.0","0.0"
"2021-02-16","247531946.91","12.0906","0.0","0.0","0.0","0.0"
"2021-02-17","247982313.47","12.1126","0.0","0.0","0.0","0.0"
"2021-02-18","245058198.53","11.9697","12.0979","11.9697","0.0","0.0"
"2021-02-19","254577771.16","11.957","12.085","11.957","0.0","0.0"
"2021-02-22","281124503.36","11.4889","11.6119","11.4889","0.0","0.0"
"2021-02-23","311136443.29","11.4081","11.5303","11.4081","0.0","0.0"
"2021-02-24","310120869.07","11.1492","11.2686","11.1492","0.0","0.0"
"2021-02-25","310717422.71","11.1055","11.2244","11.1055","0.0","0.0"
"2021-03-03","347080138.52","11.2248","11.345","11.2248","0.0","0.0"
"2021-04-20","329821643.27","10.5666","10.6798","10.5666","10.5666","10.6798"
"2021-04-21","323072743.44","10.6321","10.746","10.6321","10.6321","10.746"
"2021-04-22","329453228.88","10.7248","10.8397","10.7248","10.7248","10.8397"
"2021-04-23","335043625.18","10.8958","11.0125","10.8958","10.8958","11.0125"
"2021-04-26","333851797.28","10.8306","10.9466","10.8306","10.8306","10.9466"
"2021-04-27","336865058.77","10.8561","10.9724","10.8561","10.8561","10.9724"
"2021-04-28","343803185.16","10.9442","11.0614","10.9442","10.9442","11.0614"
"2021-04-29","347033997.77","10.9047","11.0215","10.9047","10.9047","11.0215"
"2021-04-30","347466404.56","10.7847","10.9002","10.7847","10.7847","10.9002"
"2021-05-05","346268354.6","10.6741","0.0","0.0","0.0","0.0"
"2021-05-06","346755590.13","10.6891","10.8036","10.6891","10.6891","10.8036"
"2021-05-07","342308052.14","10.4892","10.6015","10.4892","10.4892","10.6015"
"2021-05-10","333544983.97","10.3418","10.4526","10.3418","10.3418","10.4526"
"2021-05-11","331688639.53","10.2824","10.3925","10.2824","10.2824","10.3925"
"2021-05-12","335730424.32","10.3887","10.5","10.3887","10.3887","10.5"
"2021-05-13","330006862.29","10.2194","10.3288","10.2194","10.2194","10.3288"
"2021-05-14","338951359.25","10.4705","10.5826","10.4705","10.4705","10.5826"
"2021-05-17","345750073.62","10.6791","10.7935","10.6791","10.6791","10.7935"
"2021-05-18","344407817.4","10.7236","0.0","0.0","0.0","0.0"
"2021-05-19","343431939.89","10.6932","0.0","0.0","0.0","0.0"
"2021-05-20","346034181.1","10.7742","10.8896","10.7742","10.7742","10.8896"
"2021-05-21","344763683.17","10.7016","10.8162","10.7016","10.7016","10.8162"
"2021-05-24","346903172.68","10.7316","10.8465","10.7316","10.7316","10.8465"
"2021-05-25","355771412.81","11.014","11.132","11.014","11.014","11.132"
"2021-05-27","355679384.21","10.9872","11.1049","10.9872","10.9872","11.1049"
"2021-05-28","359146120.83","11.0613","11.1798","11.0613","11.0613","11.1798"
"2021-05-31","365686948.1","11.2329","0.0","0.0","0.0","0.0"
"2021-06-01","366186880.09","11.2483","11.3688","11.2483","11.2483","11.3688"
