"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2019-07-24","176273696.46","9.9999","0.0","0.0","0.0","0.0"
"2019-07-25","176226187.48","9.9972","0.0","0.0","0.0","0.0"
"2019-07-26","176083199.46","9.9891","0.0","0.0","0.0","0.0"
"2019-07-30","175236958.0","9.9411","0.0","0.0","0.0","0.0"
"2019-07-31","187090499.13","9.9471","0.0","0.0","0.0","0.0"
"2019-08-01","191410928.76","9.8957","0.0","0.0","0.0","0.0"
"2019-08-02","190839204.11","9.8583","0.0","0.0","0.0","0.0"
"2019-08-05","196419630.68","9.787","0.0","0.0","0.0","0.0"
"2019-08-06","200784066.02","9.8217","0.0","0.0","0.0","0.0"
"2019-08-07","202209161.35","9.8547","0.0","0.0","0.0","0.0"
"2019-08-08","203893915.8","9.8882","0.0","0.0","0.0","0.0"
"2019-08-09","202779866.41","9.8327","0.0","0.0","0.0","0.0"
"2019-08-13","201930002.67","9.7915","0.0","0.0","0.0","0.0"
"2019-08-14","202715196.72","9.7539","0.0","0.0","0.0","0.0"
"2019-08-15","204493874.68","9.7248","0.0","0.0","0.0","0.0"
"2019-08-16","206435718.46","9.8172","0.0","0.0","0.0","0.0"
"2019-08-19","206885417.46","9.8442","0.0","0.0","0.0","0.0"
"2019-08-20","205930415.07","9.799","0.0","0.0","0.0","0.0"
"2019-08-21","207340039.52","9.8661","0.0","0.0","0.0","0.0"
"2019-08-22","207281801.01","9.8587","0.0","0.0","0.0","0.0"
"2019-08-23","207827214.78","9.8608","0.0","0.0","0.0","0.0"
"2019-08-26","206595070.59","9.8022","0.0","0.0","0.0","0.0"
"2019-08-27","206694426.26","9.8067","0.0","0.0","0.0","0.0"
"2019-08-28","207484105.44","9.8441","0.0","0.0","0.0","0.0"
"2019-08-29","209213780.9","9.9265","0.0","0.0","0.0","0.0"
"2019-08-30","210186629.97","9.9725","0.0","0.0","0.0","0.0"
"2019-09-02","210258883.3","9.9759","0.0","0.0","0.0","0.0"
"2019-09-03","209573492.35","9.9434","0.0","0.0","0.0","0.0"
"2019-09-04","211327052.55","10.0123","0.0","0.0","0.0","0.0"
"2019-09-05","211469065.45","10.0651","0.0","0.0","0.0","0.0"
