"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2011-06-28","120703290.79","9.9866","0.0","0.0","0.0","0.0"
"2011-06-29","122060150.19","10.0989","0.0","0.0","0.0","0.0"
"2011-06-30","122988241.21","10.1757","0.0","0.0","0.0","0.0"
"2011-07-04","129257477.23","10.6944","10.8089","10.6944","10.8089","10.6944"
"2011-07-05","136037157.29","10.6412","10.7552","10.6412","10.7552","10.6412"
"2011-07-06","135747647.52","10.5031","10.6156","10.5031","10.6156","10.5031"
"2011-07-07","139079033.7","10.59","10.7034","10.59","10.7034","10.59"
"2011-07-08","140162539.82","10.6546","10.7687","10.6546","10.7687","10.6546"
"2011-07-11","139718815.39","10.494","10.6064","10.494","10.6064","10.494"
"2011-07-12","138466703.28","10.2841","10.3942","10.2841","10.3942","10.2841"
"2011-07-13","140744902.25","10.4569","10.5689","10.4569","10.5689","10.4569"
"2011-07-14","142297762.92","10.4476","10.5595","10.4476","10.5595","10.4476"
"2011-07-18","144273180.06","10.4511","10.563","10.4511","10.563","10.4511"
"2011-07-19","148341273.85","10.6167","10.7304","10.6167","10.7304","10.6167"
"2011-07-20","135384206.15","10.662","10.7762","10.662","10.7762","10.662"
"2011-07-21","122730281.17","10.6694","10.7837","10.6694","10.7837","10.6694"
"2011-07-22","124406874.58","10.8629","10.9792","10.8629","10.9792","10.8629"
"2011-07-25","123140102.53","10.9583","11.0757","10.9583","11.0757","10.9583"
"2011-07-26","124042484.62","10.8676","10.984","10.8676","10.984","10.8676"
"2011-07-27","126800677.93","10.9722","11.0897","10.9722","11.0897","10.9722"
"2011-07-28","124622286.0","11.003","11.1208","11.003","11.1208","11.003"
"2011-07-29","126951647.23","11.0095","11.1274","11.0095","11.1274","11.0095"
"2011-08-01","129612040.46","11.0938","11.2126","11.0938","11.2126","11.0938"
"2011-08-02","129609134.97","11.0146","11.1326","11.0146","11.1326","11.0146"
"2011-08-03","130842438.29","10.9375","11.0546","10.9375","11.0546","10.9375"
"2011-08-04","138725751.57","10.8725","10.9889","10.8725","10.9889","10.8725"
"2011-08-05","136118462.38","10.5756","10.6889","10.5756","10.6889","10.5756"
"2011-08-08","139901859.45","10.4006","10.512","10.4006","10.512","10.4006"
"2011-08-09","140863617.76","10.0907","10.1988","10.0907","10.1988","10.0907"
"2011-08-10","146243812.25","10.2381","10.3477","10.2381","10.3477","10.2381"
"2011-08-11","148863681.93","10.2798","10.3899","10.2798","10.3899","10.2798"
"2011-08-15","153592784.71","10.5023","10.6148","10.5023","10.6148","10.5023"
"2011-08-16","154197296.43","10.4122","10.5237","10.4122","10.5237","10.4122"
"2011-08-17","158942049.66","10.5902","10.7036","10.5902","10.7036","10.5902"
"2011-08-18","158381867.39","10.5801","10.6934","10.5801","10.6934","10.5801"
"2011-08-19","156704274.39","10.3886","10.4999","10.3886","10.4999","10.3886"
"2011-08-22","157563601.14","10.3564","10.4673","10.3564","10.4673","10.3564"
"2011-08-23","158058826.63","10.2199","10.3294","10.2199","10.3294","10.2199"
"2011-08-24","157324614.47","10.1297","10.2382","10.1297","10.2382","10.1297"
"2011-08-25","154380531.53","9.9267","10.033","9.9267","10.033","9.9267"
"2011-08-26","158584316.82","10.0765","10.1844","10.0765","10.1844","10.0765"
"2011-08-29","167659536.7","10.2442","10.3539","10.2442","10.3539","10.2442"
"2011-08-30","165931048.69","10.0901","10.1982","10.0901","10.1982","10.0901"
"2011-08-31","170743922.49","10.3647","10.4757","10.3647","10.4757","10.3647"
"2011-09-01","170651262.97","10.3555","10.4664","10.3555","10.4664","10.3555"
"2011-09-02","169386028.81","10.3203","10.4308","10.3203","10.4308","10.3203"
"2011-09-05","166836432.23","10.1507","10.2594","10.1507","10.2594","10.1507"
"2011-09-06","169763589.1","10.2709","10.3809","10.2709","10.3809","10.2709"
"2011-09-07","173514910.16","10.3902","10.5015","10.3902","10.5015","10.3902"
"2011-09-08","174982673.8","10.442","10.5538","10.442","10.5538","10.442"
"2011-09-09","173376186.17","10.3398","10.4505","10.3398","10.4505","10.3398"
"2011-09-12","168917881.35","10.0999","10.2081","10.0999","10.2081","10.0999"
"2011-09-13","168673344.22","10.0013","10.1084","10.0013","10.1084","10.0013"
"2011-09-14","169189226.33","9.9089","10.015","9.9089","10.015","9.9089"
"2011-09-15","172382409.32","10.0502","10.1578","10.0502","10.1578","10.0502"
"2011-09-16","172499298.87","10.0366","10.1441","10.0366","10.1441","10.0366"
"2011-09-19","169777486.33","9.8629","9.9685","9.8629","9.9685","9.8629"
"2011-09-20","171869367.11","9.9704","10.0772","9.9704","10.0772","9.9704"
"2011-09-21","173668804.44","10.0193","10.1266","10.0193","10.1266","10.0193"
"2011-09-22","168436746.95","9.621","9.724","9.621","9.724","9.621"
"2011-09-23","164313546.77","9.3466","9.4467","9.3466","9.4467","9.3466"
"2011-09-26","156453396.13","8.9039","8.9993","8.9039","8.9993","8.9039"
"2011-09-27","163946153.28","9.3474","9.4475","9.3474","9.4475","9.3474"
"2011-09-28","162499609.11","9.193","9.2915","9.193","9.2915","9.193"
"2011-09-29","161699305.54","9.142","9.2399","9.142","9.2399","9.142"
"2011-09-30","160560518.56","9.0668","9.1639","9.0668","9.1639","9.0668"
"2011-10-03","153136147.64","8.6103","8.7025","8.6103","8.7025","8.6103"
"2011-10-04","150065209.9","8.4026","8.4926","8.4026","8.4926","8.4026"
