"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2021-11-09","78012138.88","9.9997","0.0","0.0","0.0","0.0"
"2021-11-10","77363413.6","9.9166","0.0","0.0","0.0","0.0"
"2021-11-11","78608931.47","10.0762","0.0","0.0","0.0","0.0"
"2021-11-12","78735706.99","10.0925","10.244","10.0925","10.0925","10.244"
"2021-11-15","78905574.08","10.0103","10.1606","10.0103","10.0103","10.1606"
"2021-11-16","80219708.28","9.9738","10.1235","9.9738","9.9738","10.1235"
"2021-11-17","85423660.41","10.0252","10.1757","10.0252","10.0252","10.1757"
"2021-11-18","85791606.78","9.9137","10.0625","9.9137","9.9137","10.0625"
"2021-11-19","94465363.88","9.9826","10.1324","9.9826","9.9826","10.1324"
"2021-11-22","96208109.47","10.1088","10.2605","10.1088","10.1088","10.2605"
"2021-11-23","101077304.16","10.0632","10.2142","10.0632","10.0632","10.2142"
"2021-11-24","101063717.48","10.0398","10.1905","10.0398","10.0398","10.1905"
"2021-11-25","101161904.35","9.9899","0.0","0.0","0.0","0.0"
"2021-11-26","100698867.43","9.9442","0.0","0.0","0.0","0.0"
"2021-11-29","101422464.26","10.0157","10.166","10.0157","10.0157","10.166"
"2021-11-30","103801755.58","9.9622","10.1117","9.9622","9.9622","10.1117"
"2021-12-01","106024543.37","9.9223","10.0712","9.9223","9.9223","10.0712"
"2021-12-02","106286202.14","9.9372","10.0864","9.9372","9.9372","10.0864"
"2021-12-03","112839403.7","9.9968","10.1469","9.9968","9.9968","10.1469"
"2021-12-07","112572213.54","9.9739","10.1236","9.9739","9.9739","10.1236"
"2021-12-08","115075843.4","10.1947","10.3477","10.1947","10.1947","10.3477"
"2021-12-09","115539206.14","10.3447","10.5","10.3447","10.3447","10.5"
"2021-12-13","111918532.74","10.3488","10.5041","10.3488","10.3488","10.5041"
"2021-12-14","110985515.23","10.2686","10.4227","10.2686","10.2686","10.4227"
"2021-12-15","138972227.83","10.1306","10.2827","10.1306","10.1306","10.2827"
"2021-12-16","146766813.74","10.1829","10.3357","10.1829","10.1829","10.3357"
"2021-12-17","144091451.2","9.9737","10.1234","9.9737","9.9737","10.1234"
"2021-12-20","203091880.95","9.7884","9.9353","9.7884","9.7884","9.9353"
"2021-12-21","211392954.73","9.8699","10.0181","9.8699","9.8699","10.0181"
"2021-12-22","213990878.15","9.9242","10.0732","9.9242","9.9242","10.0732"
"2021-12-23","218184707.21","9.9894","10.1393","9.9894","9.9894","10.1393"
"2021-12-24","219294326.49","9.9858","0.0","0.0","0.0","0.0"
"2021-12-27","219352466.07","9.9884","0.0","0.0","0.0","0.0"
"2021-12-28","219533786.74","9.9967","10.1468","9.9967","9.9967","10.1468"
"2021-12-29","180367190.85","9.8562","10.0041","9.8562","9.8562","10.0041"
"2021-12-30","183471124.62","9.9327","10.0818","9.9327","9.9327","10.0818"
"2022-01-04","179139726.37","9.8032","9.9503","9.8032","9.8032","9.9503"
"2022-01-05","177590266.63","9.6335","9.7781","9.6335","9.6335","9.7781"
"2022-01-06","178709424.05","9.4984","9.641","9.4984","9.4984","9.641"
"2022-01-07","179117695.84","9.4681","9.6102","9.4681","9.4681","9.6102"
"2022-01-10","182231261.23","9.4744","9.6166","9.4744","9.4744","9.6166"
"2022-01-11","180034189.04","9.3581","9.4986","9.3581","9.3581","9.4986"
"2022-01-12","181223971.76","9.5238","9.6668","9.5238","9.5238","9.6668"
"2022-01-13","171504486.62","9.4","9.5411","9.4","9.4","9.5411"
"2022-01-14","174591275.4","9.3743","9.515","9.3743","9.3743","9.515"
"2022-01-17","177327008.61","9.5088","0.0","0.0","0.0","0.0"
"2022-01-18","178579836.29","9.576","9.7197","9.576","9.576","9.7197"
"2022-01-19","202778671.26","9.4883","9.6307","9.4883","9.4883","9.6307"
"2022-01-20","204851659.04","9.5738","9.7175","9.5738","9.5738","9.7175"
"2022-01-21","204764030.39","9.4954","9.6379","9.4954","9.4954","9.6379"
"2022-01-24","207662281.65","9.5578","9.7013","9.5578","9.5578","9.7013"
"2022-01-25","207414967.39","9.3678","9.5084","9.3678","9.3678","9.5084"
"2022-01-26","175064810.37","9.4495","9.5913","9.4495","9.4495","9.5913"
"2022-01-27","174329233.48","9.1716","9.3093","9.1716","9.1716","9.3093"
"2022-01-28","172573566.58","9.0662","9.2023","9.0662","9.0662","9.2023"
"2022-01-31","169541769.44","9.0635","0.0","0.0","0.0","0.0"
"2022-02-01","169471559.69","9.0598","0.0","0.0","0.0","0.0"
"2022-02-02","169459442.85","9.0591","0.0","0.0","0.0","0.0"
"2022-02-03","169431692.36","9.0576","0.0","0.0","0.0","0.0"
"2022-02-04","169328794.32","9.0521","0.0","0.0","0.0","0.0"
"2022-02-07","171855072.64","9.1872","9.3251","9.1872","9.1872","9.3251"
"2022-02-08","173744295.28","9.0119","9.1472","9.0119","9.0119","9.1472"
"2022-02-09","175849738.93","9.0696","9.2057","9.0696","9.0696","9.2057"
"2022-02-10","175313868.8","8.9993","9.1344","8.9993","8.9993","9.1344"
"2022-02-11","174424982.4","8.903","9.0366","8.903","8.903","9.0366"
"2022-02-14","173054988.23","8.8219","8.9543","8.8219","8.8219","8.9543"
"2022-02-15","176374485.07","8.9907","9.1257","8.9907","8.9907","9.1257"
"2022-02-17","178213028.79","9.084","9.2204","9.084","9.084","9.2204"
"2022-02-18","178758679.53","9.1031","9.2397","9.1031","9.1031","9.2397"
"2022-02-21","178524740.31","9.0314","0.0","0.0","0.0","0.0"
"2022-02-22","176832993.95","8.9458","9.0801","8.9458","8.9458","9.0801"
