"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2021-08-20","10783747.52","10.0168","0.0","0.0","0.0","0.0"
"2021-08-23","11148457.39","10.3556","0.0","0.0","0.0","0.0"
"2021-08-24","11238467.61","10.4392","0.0","0.0","0.0","0.0"
"2021-08-25","11220778.6","10.4227","0.0","0.0","0.0","0.0"
"2021-08-26","11081041.82","10.2929","0.0","0.0","0.0","0.0"
"2021-08-27","11334216.49","10.5281","10.6335","10.5281","10.5281","10.6335"
"2021-08-30","11642309.73","10.5166","10.6219","10.5166","10.5166","10.6219"
"2021-08-31","11579413.2","10.5791","10.685","10.5791","10.5791","10.685"
"2021-09-01","11868163.88","10.7412","10.8487","10.7412","10.7412","10.8487"
"2021-09-02","12129880.26","10.8535","10.9621","10.8535","10.8535","10.9621"
"2021-09-03","12246806.26","10.8037","10.9118","10.8037","10.8037","10.9118"
"2021-09-06","12495007.62","10.785","0.0","0.0","0.0","0.0"
"2021-09-07","12325374.08","10.6386","10.7451","10.6386","10.6386","10.7451"
"2021-09-08","12121995.02","10.4097","10.5139","10.4097","10.4097","10.5139"
"2021-09-09","12396833.8","10.4513","10.5559","10.4513","10.4513","10.5559"
"2021-09-10","12395093.15","10.3803","10.4842","10.3803","10.3803","10.4842"
"2021-09-13","12303438.68","10.1672","10.269","10.1672","10.1672","10.269"
"2021-09-14","12247784.29","10.042","10.1425","10.042","10.042","10.1425"
"2021-09-15","12408158.82","10.0878","10.1888","10.0878","10.0878","10.1888"
"2021-09-16","12470208.61","10.1342","10.2356","10.1342","10.1342","10.2356"
"2021-09-17","12572444.21","10.4487","10.5533","10.4487","10.4487","10.5533"
"2021-09-20","12247381.46","10.0208","10.1211","10.0208","10.0208","10.1211"
"2021-09-21","12388059.19","10.1418","10.2433","10.1418","10.1418","10.2433"
"2021-09-22","12726985.33","10.0856","10.1866","10.0856","10.0856","10.1866"
"2021-09-23","12815303.41","10.1402","10.2417","10.1402","10.1402","10.2417"
"2021-09-27","12573924.86","9.7774","9.8753","9.7774","9.7774","9.8753"
"2021-09-28","12196854.28","9.42","9.5143","9.42","9.42","9.5143"
"2021-09-29","12113760.79","9.2578","9.3505","9.2578","9.2578","9.3505"
"2021-09-30","12438713.94","9.36","9.4537","9.36","9.36","9.4537"
"2021-10-05","12345487.24","9.1095","9.2007","9.1095","9.1095","9.2007"
"2021-10-06","12320697.61","9.0004","9.0905","9.0004","9.0004","9.0905"
"2021-10-08","12406086.91","9.0115","9.1017","9.0115","9.0115","9.1017"
"2021-10-11","12367672.65","8.95","0.0","0.0","0.0","0.0"
"2021-10-12","12581626.03","9.1049","9.1961","9.1049","9.1049","9.1961"
"2021-10-14","13167954.59","9.4135","9.5077","9.4135","9.4135","9.5077"
"2021-10-15","13469167.34","9.3711","9.4649","9.3711","9.3711","9.4649"
"2021-10-18","13422023.65","9.2284","9.3208","9.2284","9.2284","9.3208"
"2021-10-19","13886187.35","9.5271","9.6225","9.5271","9.5271","9.6225"
"2021-10-20","13783376.64","9.4495","9.5441","9.4495","9.4495","9.5441"
"2021-10-21","13916294.11","9.4611","9.5558","9.4611","9.4611","9.5558"
"2021-10-25","14132634.34","9.4618","9.5565","9.4618","9.4618","9.5565"
"2021-10-26","13718586.78","9.4346","9.529","9.4346","9.4346","9.529"
"2021-10-27","13434817.69","9.2465","9.3391","9.2465","9.2465","9.3391"
"2021-10-28","13922758.59","9.5654","9.6612","9.5654","9.5654","9.6612"
"2021-10-29","13646763.86","9.3724","9.4662","9.3724","9.3724","9.4662"
"2021-11-01","14036572.92","9.6716","9.7684","9.6716","9.6716","9.7684"
"2021-11-02","13945380.22","9.588","9.684","9.588","9.588","9.684"
"2021-11-03","14446158.74","9.7775","9.8754","9.7775","9.7775","9.8754"
"2021-11-05","16804262.65","9.734","9.8314","9.734","9.734","9.8314"
"2021-11-08","18060992.21","9.7992","9.8973","9.7992","9.7992","9.8973"
"2021-11-09","18665269.07","9.5372","9.6327","9.5372","9.5372","9.6327"
"2021-11-10","17990566.18","9.1575","9.2492","9.1575","9.1575","9.2492"
"2021-11-11","18006697.22","9.1642","0.0","0.0","0.0","0.0"
"2021-11-12","17958085.61","9.1394","9.2309","9.1394","9.1394","9.2309"
"2021-11-15","18086291.15","8.93","9.0194","8.93","8.93","9.0194"
"2021-11-16","18536946.67","9.1017","9.1928","9.1017","9.1017","9.1928"
"2021-11-17","18464469.0","8.9118","9.001","8.9118","8.9118","9.001"
"2021-11-18","17033815.61","8.5964","8.6825","8.5964","8.5964","8.6825"
"2021-11-19","20147236.1","8.5279","8.6133","8.5279","8.5279","8.6133"
"2021-11-22","19293440.06","8.1154","8.1967","8.1154","8.1154","8.1967"
"2021-11-23","18019721.25","8.0079","8.0881","8.0079","8.0079","8.0881"
"2021-11-24","19712340.68","8.1381","8.2196","8.1381","8.1381","8.2196"
"2021-11-25","20297399.1","8.1391","0.0","0.0","0.0","0.0"
"2021-11-26","20150055.96","8.08","8.1609","8.08","8.08","8.1609"
"2021-11-29","20938837.39","7.9689","8.0487","7.9689","7.9689","8.0487"
"2021-11-30","20984676.14","7.929","8.0084","7.929","7.929","8.0084"
"2021-12-01","20138795.77","7.5635","7.6392","7.5635","7.5635","7.6392"
"2021-12-02","20528707.98","7.6791","7.756","7.6791","7.6791","7.756"
"2021-12-03","19539124.2","7.3082","7.3814","7.3082","7.3082","7.3814"
"2021-12-07","21377178.02","7.9703","8.0501","7.9703","7.9703","8.0501"
"2021-12-08","21849998.2","8.1259","8.2073","8.1259","8.1259","8.2073"
"2021-12-09","20712550.26","7.7069","7.7841","7.7069","7.7069","7.7841"
"2021-12-13","20288259.56","7.5568","7.6325","7.5568","7.5568","7.6325"
"2021-12-14","20093575.45","7.4768","7.5517","7.4768","7.4768","7.5517"
"2021-12-15","20972375.87","7.79","7.868","7.79","7.79","7.868"
"2021-12-16","19998031.05","7.4277","7.5021","7.4277","7.4277","7.5021"
"2021-12-17","21603258.73","7.982","8.0619","7.982","7.982","8.0619"
"2021-12-20","21624484.98","7.8482","7.9268","7.8482","7.8482","7.9268"
"2021-12-21","22412566.55","8.1141","8.1953","8.1141","8.1141","8.1953"
"2021-12-22","22350691.77","8.0721","8.1529","8.0721","8.0721","8.1529"
