"proj_id","risk_spectrum","spec_code"
"M0102_2554","","SPF"
"M0105_2555","","SPF"
"M0107_2552","","SPF"
"M0107_2555","","SPF"
"M0109_2555","","FIF"
"M0112_2558","","FED"
"M0117_2552","","SPF"
"M0122_2556","","FIF"
"M0124_2557","","FIF"
"M0126_2556","","SPF"
"M0128_2552","","FED"
"M0132_2563","","SSF"
"M0135_2557","","SPF"
"M0135_2566","","FED,SSF"
"M0138_2555","","SPF"
"M0138_2565","",""
"M0139_2551","","FED,FF,FIF"
"M0139_2556","","FIF"
"M0141_2562","",""
"M0142_2555","","SPF"
"M0145_2559","RS5","SPF"
"M0147_2559","","FED"
"M0152_2558","","FED"
"M0153_2554","","FIF,SPF"
"M0159_2553","","FED"
"M0159_2564","","FED"
"M0160_2554","","SPF"
"M0162_2557","","FIF"
"M0163_2556","","FED,SE"
"M0163_2557","","FIF"
"M0163_2561","","FED"
"M0164_2555","","SPF"
"M0166_2557","","FIF"
"M0170_2555","","SPF"
"M0172_2554","","FIF,SPF"
"M0172_2558","","FED"
"M0174_2565","","FED"
"M0177_2561","","FED,SE"
"M0180_2560","","FED,SE"
"M0187_2561","","FED,SE"
"M0188_2551","","FIF"
"M0189_2561","RS6",""
"M0189_2563","",""
"M0190_2552","","FED"
"M0191_2555","","FIF"
"M0196_2562","","SSF"
"M0198_2554","","SPF"
"M0200_2542","",""
"M0200_2556","","SPF"
"M0200_2558","","FED"
"M0201_2556","","SPF"
"M0202_2555","","SPF"
"M0203_2555","","SPF"
"M0203_2560","",""
"M0207_2556","","SPF"
"M0211_2553","","FIF"
"M0212_2553","","FIF"
"M0212_2561","","FF"
"M0213_2553","","FIF"
"M0214_2553","","FIF"
"M0216_2554","","SPF"
"M0217_2554","","SPF"
"M0219_2556","","SSF"
"M0223_2565","","FED"
"M0225_2557","","FED"
"M0226_2550","","LTF"
"M0229_2557","","SPF"
"M0237_2559","RS5","SPF"
"M0237_2561","","RMF"
"M0241_2556","","FIF"
"M0241_2558","","SPF"
"M0247_2552","","SPF"
"M0247_2562","","FED,SE"
"M0255_2559","RS5","SPF"
"M0258_2555","","SPF"
"M0258_2562","","FED,SSF"
"M0261_2555","","SPF"
"M0265_2558","","SPF"
"M0265_2561","",""
"M0266_2557","","SPF"
"M0272_2559","","FED"
"M0275_2561","","FED,SE"
"M0289_2552","","FIF,SPF"
"M0290_2552","","FIF,SPF"
"M0291_2558","","FED"
"M0293_2555","","SPF"
"M0294_2555","","SPF"
"M0296_2551","","FIF,SPF"
"M0298_2557","","FED"
"M0304_2552","","FIF,SPF"
"M0304_2563","","FED,SE"
"M0309_2552","","FED,SSF"
"M0312_2557","","SPF"
"M0314_2555","","SPF"
"M0315_2555","","FIF,SPF"
"M0315_2557","","FIF"
"M0317_2557","","SPF"
"M0320_2556","","SPF"
"M0321_2552","","FIF"
"M0321_2554","","SPF"
"M0324_2546","",""
"M0324_2558","","FED"
"M0325_2559","RS5","SPF"
"M0326_2555","","SPF"
"M0326_2558","","FIF"
"M0332_2558","","FF"
"M0332_2564","","FED"
"M0336_2558","","FED"
"M0337_2556","","SPF"
"M0338_2557","","SPF"
"M0338_2558","","FED"
"M0338_2562","",""
"M0339_2555","","FIF,SPF"
"M0341_2555","","SPF"
"M0342_2555","","SPF"
"M0346_2559","","SPF"
"M0350_2559","","FED"
"M0351_2554","","FIF,SPF"
"M0355_2554","","SPF"
"M0357_2556","","SPF"
"M0360_2551","","FED,FF,FIF"
"M0363_2551","","FIF,SPF"
"M0366_2550","","SPF"
"M0367_2556","","FED"
"M0373_2555","","FIF,SPF"
"M0374_2555","","SPF"
"M0374_2558","","FED"
"M0376_2560","","FF"
"M0377_2560","","FF,SE"
"M0378_2550","","SPF"
"M0381_2558","RS6","FED"
"M0387_2557","","SPF"
"M0388_2554","","SPF"
"M0390_2559","","SSF"
"M0393_2558","","FIF"
"M0396_2557","","FED"
"M0398_2550","","FIF,SPF"
"M0399_2554","","SPF"
"M0402_2552","","FIF"
"M0402_2555","","FIF,SPF"
"M0403_2563","","FED,SSF"
"M0404_2555","","SPF"
"M0404_2557","","SPF"
"M0405_2565","","FF"
"M0406_2565","","FED"
"M0409_2563","","FED,RMF,SE"
"M0410_2555","","SPF"
"M0416_2553","","FIF,SPF"
"M0420_2559","","LTF"
"M0426_2564","","FED,RMF"
"M0430_2557","","SPF"
"M0432_2551","","FIF,SPF"
"M0433_2551","","FIF,SPF"
"M0436_2557","","SPF"
"M0438_2559","","FED"
"M0438_2566","","RMF"
"M0439_2566","","FED,RMF"
"M0440_2556","","SPF"
"M0440_2558","","FIF"
"M0441_2566","","FED"
"M0444_2565","","FED,SE,SSF"
"M0445_2555","","SPF"
"M0445_2558","","FF,RMF,SE"
"M0446_2562","",""
"M0447_2547","","MM"
"M0448_2559","","LTF"
"M0449_2562","",""
"M0450_2561","RS6",""
"M0453_2558","","FIF"
"M0454_2556","","FED"
"M0457_2550","","SPF"
"M0459_2564","","FED,RMF"
"M0463_2556","","SPF"
"M0463_2563","","FF,SE"
"M0464_2556","","SPF"
"M0466_2555","","SPF"
"M0466_2557","","FIF"
"M0468_2558","","FED,RMF"
"M0470_2559","RS4",""
"M0474_2550","","FIF,SPF"
"M0481_2557","","FIF,SPF"
"M0481_2558","","FED"
"M0484_2564","","FF,SE"
"M0487_2554","","SPF"
"M0488_2565","","FF"
"M0489_2558","",""
"M0490_2551","","FIF,SPF"
"M0491_2551","","FED,FF,FIF"
"M0494_2552","","FIF"
"M0496_2552","","SPF"
"M0497_2555","","SPF"
"M0498_2552","","SPF"
"M0499_2559","",""
"M0503_2562","","FED,SE"
"M0505_2563","","FED,RMF"
"M0509_2559","",""
"M0512_2550","","FF,RMF"
"M0513_2557","","FED"
"M0514_2551","","SPF"
"M0514_2562","","FED"
"M0515_2556","","SPF"
"M0515_2558","","SPF"
"M0516_2555","","SPF"
"M0520_2550","","SPF"
"M0522_2550","","SPF"
"M0524_2556","","FIF"
"M0526_2562","","FED,SE"
"M0529_2550","","FIF,SPF"
"M0531_2550","","SPF"
"M0531_2561","",""
"M0532_2557","","FED"
"M0533_2557","","SPF"
"M0533_2564","","FED"
"M0534_2557","","SPF"
"M0534_2566","","FED"
"M0535_2558","RS8","FED,SE"
"M0536_2559","","FED,SE"
"M0537_2558","RS8","FED"
"M0539_2558","","FIF"
"M0541_2555","","SPF"
"M0546_2564","","FF"
"M0552_2563","","FED,RMF,SE"
"M0554_2550","","SPF"
"M0554_2562","",""
"M0556_2555","","SPF"
"M0559_2556","","FIF"
"M0561_2551","","FIF,SPF"
"M0561_2557","","RMF"
"M0564_2552","","FIF"
"M0568_2563","","FED,SE"
"M0572_2557","","FED"
"M0577_2565","","FF,RMF"
"M0579_2551","","FIF"
"M0585_2557","","FIF"
"M0586_2563","","FED"
"M0597_2560","","FED,SE"
"M0598_2555","","SPF"
"M0603_2555","","SPF"
"M0603_2558","","FED"
"M0604_2555","","SPF"
"M0604_2558","","FED"
"M0605_2555","","SPF"
"M0606_2553","","FIF"
"M0608_2558","","FF"
"M0610_2553","","FIF"
"M0610_2560","RS6",""
"M0611_2553","","FIF"
"M0612_2560","RS6",""
"M0615_2557","","SPF"
"M0618_2551","","SPF"
"M0620_2562","",""
"M0623_2556","","SPF"
"M0624_2560","","FED"
"M0625_2551","","FIF"
"M0627_2552","","FIF"
"M0627_2553","","FIF"
"M0628_2552","","FIF"
"M0628_2553","","FIF"
"M0631_2558","","FED"
"M0634_2553","","FIF"
"M0648_2552","","FED,RMF"
"M0648_2555","","SPF"
"M0650_2557","","SPF"
"M0651_2562","","FED"
"M0654_2559","","FED,SE"
"M0662_2551","","SPF"
"M0662_2565","","FED"
"M0663_2560","RS7","FED,SE"
"M0665_2554","","SPF"
"M0668_2553","","FIF,SPF"
"M0672_2554","","SPF"
"M0680_2552","","FIF"
"M0684_2553","","FIF"
"M0690_2556","","FED,RMF"
"M0692_2559","","FED"
"M0696_2554","","SPF"
"M0696_2556","","FED,RMF"
"M0697_2554","","FIF,SPF"
"M0698_2558","","FED"
"M0698_2559","","FF"
"M0700_2554","","SPF"
"M0703_2547","","LTF"
"M0703_2566","","FED"
"M0716_2553","","FIF"
"M0716_2565","","FED,SSF"
"M0718_2554","","FIF"
"M0718_2555","","SPF"
"M0718_2558","","FED"
"M0719_2555","","SPF"
"M0721_2557","","FIF"
"M0722_2554","","FIF"
"M0727_2558","","FED"
"M0732_2551","","SPF"
"M0734_2555","","FIF"
"M0737_2553","","FED"
"M0739_2557","RS6","FED"
"M0745_2555","","FF"
"M0750_2555","","SPF"
"M0751_2556","","SPF"
"M0756_2558","","SPF"
"M0759_2566","","FED,SSF"
"M0770_2553","","FIF"
"M0773_2555","","SPF"
"M0778_2553","","FIF"
"M0782_2553","","SPF"
"M0792_2557","","FIF"
"M0793_2566","","TESG"
"M0796_2555","","RMF"
"M0802_2555","","SPF"
"M0817_2555","","SPF"
"M0817_2557","","FIF"
"M0819_2554","","FED,RMF"
"M0831_2553","","SPF"
"M0842_2548","","FIF"
"M0842_2555","","SPF"
"M0843_2555","","SPF"
"M0852_2556","","FIF"
"M0857_2554","","SPF"
"M0861_2555","","FIF"
"M0863_2555","","FIF"
"M0870_2553","","SPF"
"M0873_2555","","SPF"
"M0889_2550","","FF"
"M0890_2554","","SPF"
"M0892_2554","","SPF"
"M0900_2556","","FIF"
"M0901_2556","","FED,SSF"
"M0903_2554","","SPF"
"M0906_2554","",""
"M0936_2555","","SPF"
"M0939_2554","","FIF"
"M0952_2556","","FF"
"M0957_2555","","FIF"
"M0957_2556","","FIF,SPF"
"M0959_2556","","SPF"
"M0960_2556","","SPF"
"M0965_2555","","FIF"
"M0968_2555","","SPF"
"M0978_2555","","SPF"
"M0987_2554","","SPF"
"M0998_2555","","FIF,SPF"
"M1084_2557","","FIF,SPF"
"M1087_2557","","FIF"
"M1151_2557","","FF"
"M1183_2557","","FED,SE"
"M1230_2557","","FIF"
"M1244_2557","","FED"
