"proj_id","risk_spectrum","spec_code"
"M0235_2552","","SPF"
"M0235_2557","","SPF"
"M0239_2561","RS4",""
"M0240_2556","","SPF"
"M0241_2553","","FIF,SPF"
"M0243_2556","","SPF"
"M0244_2563","RS4",""
"M0248_2556","","FIF,SPF"
"M0249_2554","","SPF"
"M0249_2556","","SPF"
"M0254_2557","","SPF"
"M0255_2558","","SPF"
"M0256_2563","RS4",""
"M0258_2553","","SPF"
"M0258_2556","","SPF"
"M0259_2556","","SPF"
"M0260_2551","","FIF,SPF"
"M0260_2556","","SPF"
"M0260_2562","RS4",""
"M0261_2551","","FIF,SPF"
"M0261_2556","","SPF"
"M0262_2556","","SPF"
"M0263_2552","","FIF,SPF"
"M0263_2556","","FIF,SPF"
"M0263_2558","","FIF,SPF"
"M0264_2556","","SPF"
"M0264_2558","","SPF"
"M0265_2552","","FIF,SPF"
"M0266_2552","","FIF,SPF"
"M0266_2558","","FIF,SPF"
"M0266_2562","RS4",""
"M0268_2558","RS6","FED"
"M0269_2552","","FIF,SPF"
"M0270_2559","","SPF"
"M0273_2552","","FIF,SPF"
"M0274_2552","","FIF,SPF"
"M0274_2555","","FIF,SPF"
"M0275_2552","","FIF,SPF"
"M0275_2555","","SPF"
"M0276_2552","","FIF,SPF"
"M0276_2557","","FIF,SPF"
"M0277_2563","RS4",""
"M0282_2552","","SPF"
"M0282_2558","","FIF"
"M0284_2554","","SPF"
"M0285_2559","","SPF"
"M0291_2552","","FIF,SPF"
"M0292_2552","","FIF,SPF"
"M0293_2556","","SPF"
"M0294_2556","","SPF"
"M0295_2552","","FIF,SPF"
"M0295_2556","","SPF"
"M0295_2563","RS4",""
"M0296_2556","","SPF"
"M0297_2556","","SPF"
"M0297_2559","","SPF"
"M0297_2562","RS4",""
"M0298_2556","","SPF"
"M0298_2562","RS4",""
"M0302_2556","","SPF"
"M0302_2559","","SPF"
"M0304_2556","","SPF"
"M0304_2557","","SPF"
"M0311_2561","RS4",""
"M0311_2562","","FF,SE"
"M0312_2555","","SPF"
"M0313_2554","","FIF,SPF"
"M0313_2555","","SPF"
"M0313_2559","","SPF"
"M0314_2559","","SPF"
"M0317_2549","RS4",""
"M0317_2552","","SPF"
"M0318_2552","","SPF"
"M0320_2551","","FF,FIF,SPF"
"M0326_2559","","SPF"
"M0329_2561","RS4",""
"M0330_2554","","SPF"
"M0330_2561","RS4",""
"M0331_2554","","SPF"
"M0333_2558","","FIF,SPF"
"M0334_2557","","SPF"
"M0335_2562","",""
"M0336_2554","","SPF"
"M0338_2554","","SPF"
"M0339_2558","","SPF"
"M0340_2558","","SPF"
"M0341_2559","","SPF"
"M0342_2559","","SPF"
"M0343_2557","","SPF"
"M0346_2555","","SPF"
"M0346_2561","RS4",""
"M0347_2558","","SPF"
"M0347_2561","RS4",""
"M0348_2562","RS4",""
"M0349_2554","","SPF"
"M0349_2562","RS4",""
"M0351_2552","","FIF,SPF"
"M0352_2552","","FIF,SPF"
"M0353_2552","","FIF,SPF"
"M0354_2553","","FIF,SPF"
"M0355_2557","","SPF"
"M0356_2562","RS4",""
"M0357_2553","","FIF,SPF"
"M0359_2549","RS4",""
"M0361_2559","","SPF"
"M0363_2554","","FIF,SPF"
"M0364_2553","","FIF,SPF"
"M0364_2554","","FIF,SPF"
"M0365_2561","RS4",""
"M0367_2550","","FIF"
"M0367_2555","","SPF"
"M0368_2558","","SPF"
"M0372_2559","","SPF"
"M0373_2551","","CPF"
"M0373_2559","","SPF"
"M0374_2551","","CPF"
"M0378_2558","","SPF"
"M0379_2557","","SPF"
"M0380_2551","","FIF,SPF"
"M0382_2551","","FIF,SPF"
"M0384_2555","","FIF,SPF"
"M0386_2554","","SPF"
"M0386_2555","","SPF"
"M0388_2550","","SPF"
"M0389_2553","","FIF,SPF"
"M0391_2550","","SPF"
"M0391_2561","RS4",""
"M0392_2560","RS4",""
"M0392_2562","RS4",""
"M0393_2559","","SPF"
"M0394_2551","","FIF,SPF"
"M0394_2557","","SPF"
"M0401_2554","","FIF,SPF"
"M0402_2554","","FIF,SPF"
"M0403_2561","RS4",""
"M0404_2554","","FIF,SPF"
"M0405_2554","","FIF,SPF"
"M0406_2554","","FIF,SPF"
"M0406_2557","","FIF,SPF"
"M0407_2554","","FIF,SPF"
"M0408_2554","","FIF,SPF"
"M0409_2554","","FIF,SPF"
"M0410_2554","","FIF,SPF"
"M0411_2554","","FIF,SPF"
"M0413_2559","","SPF"
"M0416_2554","","FIF,SPF"
"M0417_2554","","FIF,SPF"
"M0417_2557","","SPF"
"M0417_2562","RS4",""
"M0418_2554","","FIF,SPF"
"M0419_2554","","FIF,SPF"
"M0420_2554","","FIF,SPF"
"M0420_2555","","SPF"
"M0421_2549","","CPF"
"M0421_2554","","FIF,SPF"
"M0421_2555","","FIF,SPF"
"M0422_2554","","FIF,SPF"
"M0422_2555","","SPF"
"M0423_2554","","FIF,SPF"
"M0424_2554","","FIF,SPF"
"M0425_2554","","FIF,SPF"
"M0426_2554","","FIF,SPF"
"M0427_2554","","FIF,SPF"
"M0428_2554","","FIF,SPF"
"M0428_2559","","SPF"
"M0429_2554","","FIF,SPF"
"M0430_2554","","FIF,SPF"
"M0431_2551","","FF,FIF,SPF"
"M0431_2554","","FIF,SPF"
"M0431_2558","","FIF,SPF"
"M0432_2554","","FIF,SPF"
"M0433_2554","","FIF,SPF"
"M0434_2554","","FIF,SPF"
"M0435_2552","","FIF,SPF"
"M0435_2554","","FIF,SPF"
"M0436_2552","","FIF,SPF"
"M0436_2554","RS8","ETF"
"M0436_2559","","SPF"
"M0437_2552","","FIF,SPF"
"M0437_2553","","SPF"
"M0438_2552","","FIF,SPF"
"M0438_2554","","FIF,SPF"
"M0439_2553","","FIF,SPF"
"M0439_2554","","FIF,SPF"
"M0439_2555","","SPF"
"M0439_2561","RS3","CRF"
"M0440_2553","","FIF,SPF"
"M0440_2554","","FIF,SPF"
"M0440_2555","","FIF,SPF"
"M0441_2554","","FIF,SPF"
"M0442_2554","","FIF,SPF"
"M0443_2554","","FIF,SPF"
"M0444_2554","","FIF,SPF"
"M0445_2553","","FIF,SPF"
"M0445_2554","","FIF,SPF"
"M0445_2557","","SPF"
"M0446_2553","","FIF,SPF"
"M0446_2554","","FIF,SPF"
"M0446_2558","","FIF,SPF"
"M0447_2553","","FIF,SPF"
"M0447_2554","","FIF,SPF"
"M0448_2553","","FIF,SPF"
"M0448_2554","","FIF,SPF"
"M0449_2553","","FIF,SPF"
"M0450_2553","","FIF,SPF"
"M0450_2558","","FED"
"M0452_2554","","SPF"
"M0457_2557","","SPF"
"M0458_2553","","FIF,SPF"
"M0459_2553","","FIF,SPF"
"M0460_2553","","FIF,SPF"
"M0461_2553","","FIF,SPF"
"M0462_2554","","FIF,SPF"
"M0463_2554","","FIF,SPF"
"M0463_2558","","SPF"
"M0464_2554","","FIF,SPF"
"M0464_2561","RS3","CRF"
"M0465_2554","","FIF,SPF"
"M0465_2557","","SPF"
"M0466_2554","","FIF,SPF"
"M0467_2550","","CPF"
"M0467_2553","","FIF,SPF"
"M0467_2554","","FIF,SPF"
"M0467_2560","RS4",""
"M0468_2553","","FIF,SPF"
"M0468_2554","","FIF,SPF"
"M0469_2553","","FIF,SPF"
"M0469_2554","","FIF,SPF"
"M0470_2553","","FIF,SPF"
"M0470_2554","","FIF,SPF"
"M0471_2551","","FED,FF,FIF"
"M0471_2553","","FIF,SPF"
"M0472_2553","","FIF,SPF"
"M0473_2553","","FIF,SPF"
"M0474_2553","","FIF,SPF"
"M0475_2551","","FED,FF,FIF"
"M0475_2562","",""
"M0477_2560","RS4",""
"M0478_2553","","FIF,SPF"
"M0478_2557","","SPF"
"M0478_2562","RS4",""
"M0479_2558","","SPF"
"M0480_2553","","FIF,SPF"
"M0483_2559","","SPF"
"M0486_2557","","SPF"
"M0487_2557","","FIF,SPF"
"M0489_2555","","SPF"
"M0490_2554","","SPF"
"M0492_2554","","SPF"
"M0494_2557","","SPF"
"M0501_2551","","CPF"
"M0502_2551","","SPF"
"M0502_2554","","SPF"
"M0509_2553","","FIF,SPF"
"M0510_2553","","FIF,SPF"
"M0510_2559","","SPF"
"M0514_2553","","FIF,SPF"
"M0514_2555","","SPF"
"M0514_2557","","FIF,SPF"
"M0515_2553","","FIF,SPF"
"M0516_2553","","FIF,SPF"
"M0516_2557","","SPF"
"M0517_2553","","FIF,SPF"
"M0518_2553","","FIF,SPF"
"M0519_2553","","FIF,SPF"
"M0520_2553","","FIF,SPF"
"M0521_2553","","FIF,SPF"
"M0522_2553","","FIF,SPF"
"M0522_2560","RS4",""
"M0523_2553","","FIF,SPF"
"M0524_2553","","FIF,SPF"
"M0525_2553","","FIF,SPF"
"M0526_2553","","FIF,SPF"
"M0527_2553","","FIF,SPF"
"M0528_2553","","FIF,SPF"
"M0528_2558","","FIF,SPF"
"M0529_2553","","FIF,SPF"
"M0530_2553","","FIF,SPF"
"M0530_2557","","FIF,SPF"
"M0531_2553","","FIF,SPF"
"M0531_2555","","SPF"
"M0532_2553","","FIF,SPF"
"M0532_2555","","SPF"
"M0532_2561","RS4",""
"M0533_2553","","FIF,SPF"
"M0534_2553","","FIF,SPF"
"M0535_2550","","CPF"
"M0535_2553","","FIF,SPF"
"M0536_2553","","FIF,SPF"
"M0537_2551","","FIF,SPF"
"M0537_2553","","FIF,SPF"
"M0538_2553","","FIF,SPF"
"M0539_2553","","FIF,SPF"
"M0540_2553","","FIF,SPF"
"M0541_2553","","FIF,SPF"
"M0541_2557","","SPF"
"M0542_2553","","FIF,SPF"
"M0543_2553","","FIF,SPF"
"M0543_2559","","SPF"
"M0544_2553","","FIF,SPF"
"M0545_2553","","FIF,SPF"
"M0547_2553","","FIF,SPF"
"M0548_2553","","FIF,SPF"
"M0550_2553","","SPF"
"M0554_2551","","SPF"
"M0554_2559","","FED"
"M0555_2553","","SPF"
"M0556_2553","","SPF"
"M0557_2553","","SPF"
"M0558_2560","RS4",""
"M0562_2557","","SPF"
"M0562_2562","",""
"M0564_2551","","FIF"
"M0564_2557","","FIF,SPF"
"M0566_2557","","SPF"
"M0568_2555","","SPF"
"M0569_2554","","CPF"
"M0570_2551","","FIF,RMF"
"M0574_2555","","SPF"
"M0574_2558","","FIF,SPF"
"M0575_2555","","SPF"
"M0577_2557","","FIF,SPF"
"M0578_2557","","FIF,SPF"
"M0580_2551","","SPF"
"M0580_2554","","SPF"
"M0584_2557","","SPF"
"M0585_2555","","FF,SPF"
"M0585_2560","RS4",""
"M0588_2552","","FIF,SPF"
"M0588_2554","","SPF"
"M0588_2555","","SPF"
"M0589_2554","","SPF"
"M0589_2559","","SPF"
"M0590_2554","","SPF"
"M0591_2556","","SPF"
"M0592_2554","","SPF"
"M0593_2554","","SPF"
"M0594_2552","","FIF,SPF"
"M0594_2554","","SPF"
"M0595_2554","","SPF"
"M0595_2559","","SPF"
"M0597_2554","","SPF"
"M0598_2554","","SPF"
"M0598_2562","RS4",""
"M0599_2554","","SPF"
"M0600_2554","","SPF"
"M0601_2554","","SPF"
"M0602_2554","","SPF"
"M0603_2553","","FIF,SPF"
"M0603_2554","","SPF"
"M0603_2557","","SPF"
"M0604_2551","","SPF"
"M0605_2554","","SPF"
"M0606_2554","","SPF"
"M0606_2558","","SPF"
"M0606_2562","RS4",""
"M0607_2554","","SPF"
"M0607_2555","","SPF"
"M0608_2553","","FIF,SPF"
"M0608_2554","","SPF"
"M0608_2560","RS4",""
"M0609_2554","","SPF"
"M0609_2557","","SPF"
"M0611_2554","","SPF"
"M0612_2554","","SPF"
"M0613_2554","","SPF"
"M0613_2556","","SPF"
"M0614_2554","","SPF"
"M0615_2554","","SPF"
"M0616_2554","","SPF"
"M0618_2558","","SPF"
"M0619_2551","","SPF"
"M0620_2554","","SPF"
"M0622_2554","","SPF"
"M0623_2554","","SPF"
"M0624_2554","","SPF"
"M0625_2554","","SPF"
"M0626_2554","","SPF"
"M0627_2554","","SPF"
"M0627_2559","","SPF"
"M0628_2551","","SPF"
"M0628_2554","","SPF"
"M0628_2557","","FIF,SPF"
"M0630_2554","","SPF"
"M0630_2560","RS4",""
"M0631_2554","","SPF"
"M0632_2554","","SPF"
"M0633_2554","","SPF"
"M0634_2554","","SPF"
"M0635_2554","","SPF"
"M0636_2554","","SPF"
"M0637_2554","","SPF"
"M0638_2554","","SPF"
"M0639_2554","","SPF"
"M0640_2554","","SPF"
"M0641_2554","","SPF"
"M0642_2554","","SPF"
"M0642_2559","","SPF"
"M0643_2553","","FIF,SPF"
"M0643_2554","","SPF"
"M0644_2554","","SPF"
"M0645_2551","","SPF"
"M0645_2554","","SPF"
"M0645_2556","","SPF"
"M0646_2551","","CPF"
"M0646_2554","","SPF"
"M0646_2556","","SPF"
"M0647_2555","","FIF,SPF"
"M0650_2562","RS4",""
"M0652_2557","","SPF"
"M0655_2558","","SPF"
"M0660_2553","","FIF,SPF"
"M0660_2558","","SPF"
"M0664_2559","","SPF"
"M0665_2552","","FIF,SPF"
"M0666_2555","","SPF"
"M0668_2557","","SPF"
"M0669_2560","RS4",""
"M0671_2555","","FIF,SPF"
"M0672_2562","RS4",""
"M0673_2562","RS4",""
"M0674_2556","","SPF"
"M0675_2556","","SPF"
"M0678_2559","","SPF"
"M0681_2558","","SPF"
"M0682_2558","","FIF,SPF"
"M0683_2556","","SPF"
"M0686_2555","","SPF"
"M0687_2555","","FIF,SPF"
"M0690_2557","","SPF"
"M0696_2558","","SPF"
"M0697_2558","","FIF,SPF"
"M0702_2559","","SPF"
"M0703_2557","","FIF,SPF"
"M0710_2556","","SPF"
"M0711_2557","","SPF"
"M0713_2556","","SPF"
"M0715_2558","","SPF"
"M0721_2554","","SPF"
"M0724_2557","","FIF,SPF"
"M0725_2562","",""
"M0726_2562","",""
"M0727_2557","","SPF"
"M0730_2562","","FF"
"M0731_2555","","FIF,SPF"
"M0732_2562","","FF"
"M0734_2562","","FF"
"M0735_2555","","SPF"
"M0735_2558","","SPF"
"M0738_2557","","FIF,SPF"
"M0739_2562","",""
"M0740_2562","",""
"M0742_2557","","SPF"
"M0753_2556","","SPF"
"M0755_2556","","SPF"
"M0761_2556","","SPF"
"M0764_2557","","SPF"
"M0765_2557","","FIF,SPF"
"M0769_2558","","SPF"
"M0770_2558","","SPF"
"M0779_2556","","SPF"
"M0779_2557","","SPF"
"M0780_2557","","SPF"
"M0781_2557","","SPF"
"M0782_2557","","SPF"
"M0783_2557","","SPF"
"M0784_2557","","SPF"
"M0785_2557","","SPF"
"M0786_2556","","SPF"
"M0786_2557","","FIF,SPF"
"M0787_2555","","SPF"
"M0787_2557","","FIF,SPF"
"M0788_2557","","FIF,SPF"
"M0789_2557","","FIF,SPF"
"M0807_2556","","SPF"
"M0811_2548","","CPF"
"M0812_2548","","CPF"
"M0813_2548","","CPF"
"M0814_2555","","SPF"
"M0816_2555","","SPF"
"M0816_2557","","FIF,SPF"
"M0824_2556","","SPF"
"M0825_2556","","SPF"
"M0826_2555","","SPF"
"M0832_2555","","SPF"
"M0836_2553","","SPF"
"M0852_2555","","FIF,SPF"
"M0853_2555","","SPF"
"M0871_2556","","SPF"
"M0882_2555","","SPF"
"M0883_2555","","SPF"
"M0889_2556","","SPF"
"M0908_2555","","SPF"
"M0908_2556","","SPF"
"M0915_2555","","SPF"
"M0916_2555","","SPF"
"M0923_2554","","SPF"
"M0932_2555","","SPF"
"M0938_2553","","FIF,SPF"
"M0945_2555","","SPF"
"M0947_2556","","SPF"
"M0951_2553","","SPF"
"M0960_2554","","SPF"
"M0967_2554","","SPF"
"M0968_2554","","SPF"
"M0983_2555","","SPF"
"M0985_2556","","SPF"
"M0995_2555","","FIF,SPF"
"M0997_2555","","SPF"
"M1009_2555","","SPF"
"M1129_2557","","SPF"
"M1130_2557","","FIF,SPF"
"M1138_2557","","FIF,SPF"
"M1139_2557","","SPF"
"M1171_2557","","SPF"
"M1195_2557","","SPF"
"M1229_2557","","SPF"
"M1234_2557","","FIF"
"M1239_2557","","FIF"
"M1241_2557","","FIF"
"M1242_2557","RS5",""
"M1249_2557","","SPF"
"M1254_2557","","SPF"
"M1258_2557","","SPF"
