"proj_id","risk_spectrum","spec_code"
"M0167_2565","","FF,RMF"
"M0168_2556","","SPF"
"M0169_2559","","SPF"
"M0170_2550","","LTF"
"M0170_2559","","SPF"
"M0170_2561","RS4",""
"M0170_2564","","FED,SSF"
"M0171_2553","","FIF,SPF"
"M0171_2564","","FED"
"M0172_2553","","FIF,SPF"
"M0174_2557","","SPF"
"M0175_2558","","SPF"
"M0177_2555","","SPF"
"M0178_2552","","FIF,SPF"
"M0178_2557","","SPF"
"M0178_2565","","FF,RMF"
"M0180_2561","RS4",""
"M0182_2561","RS4",""
"M0182_2562","RS4",""
"M0190_2558","","SPF"
"M0192_2552","","FIF,SPF"
"M0192_2556","","SPF"
"M0195_2554","","SPF"
"M0197_2558","","SPF"
"M0197_2561","","FED,RMF"
"M0198_2555","","SPF"
"M0199_2561","RS4",""
"M0199_2562","RS4",""
"M0200_2557","","SPF"
"M0201_2557","","FIF,SPF"
"M0201_2559","","SPF"
"M0202_2556","","RMF"
"M0205_2551","","FIF,SPF"
"M0206_2551","","FIF,SPF"
"M0206_2561","RS4",""
"M0206_2562","RS4",""
"M0207_2551","","FIF,SPF"
"M0208_2551","","FIF,SPF"
"M0208_2554","","SPF"
"M0209_2551","","FIF,SPF"
"M0210_2551","","FIF,SPF"
"M0210_2552","","FIF,SPF"
"M0211_2551","","FIF,SPF"
"M0211_2552","","FIF,SPF"
"M0211_2562","RS4",""
"M0212_2551","","FIF,SPF"
"M0213_2551","","FIF,SPF"
"M0213_2561","","FED,RMF,SE"
"M0214_2551","","FIF,SPF"
"M0215_2551","","FIF,SPF"
"M0215_2552","","FIF,SPF"
"M0215_2556","","SPF"
"M0215_2564","",""
"M0216_2551","","FIF,SPF"
"M0216_2552","","FIF,SPF"
"M0217_2551","","FIF,SPF"
"M0218_2551","","FIF,SPF"
"M0218_2561","RS4",""
"M0219_2551","","FIF,SPF"
"M0219_2563","","SSF"
"M0220_2558","","SPF"
"M0221_2558","","SPF"
"M0221_2559","","SPF"
"M0222_2557","","SPF"
"M0222_2558","","SPF"
"M0223_2558","","SPF"
"M0223_2562","RS4",""
"M0226_2555","","SPF"
"M0229_2561","RS4",""
"M0230_2564","",""
"M0234_2554","","SPF"
"M0235_2554","","SPF"
"M0237_2557","","RMF"
"M0238_2552","","FIF,SPF"
"M0239_2552","","FIF,SPF"
"M0239_2556","","SPF"
"M0240_2552","","FIF,SPF"
"M0240_2557","","SPF"
"M0241_2552","","FIF,SPF"
"M0243_2555","","SPF"
"M0246_2561","RS4",""
"M0248_2551","","FIF,SPF"
"M0248_2562","RS4",""
"M0252_2551","","FIF,SPF"
"M0252_2559","","SPF"
"M0253_2551","","FIF,SPF"
"M0253_2555","","SPF"
"M0254_2551","","FIF,SPF"
"M0255_2551","","FIF,SPF"
"M0258_2551","RS4",""
"M0259_2551","","RMF"
"M0260_2552","","FIF,SPF"
"M0260_2564","",""
"M0261_2552","","FIF,SPF"
"M0261_2561","RS4",""
"M0261_2564","",""
"M0263_2554","","SPF"
"M0265_2553","","FIF,SPF"
"M0265_2556","","SPF"
"M0265_2557","","SPF"
"M0266_2553","","FIF,SPF"
"M0268_2559","","SPF"
"M0271_2554","","SPF"
"M0276_2562","RS4",""
"M0276_2563","",""
"M0281_2555","","SPF"
"M0282_2559","","FED"
"M0283_2552","","FIF,SPF"
"M0283_2556","","SPF"
"M0284_2552","","FIF,SPF"
"M0284_2557","","SPF"
"M0284_2563","",""
"M0285_2552","","FIF,SPF"
"M0286_2552","","FIF,SPF"
"M0287_2552","","FIF,SPF"
"M0288_2552","","FIF,SPF"
"M0289_2559","","SPF"
"M0289_2564","","FED"
"M0291_2554","","SPF"
"M0292_2554","","SPF"
"M0292_2564","",""
"M0297_2563","",""
"M0298_2559","","SPF"
"M0299_2557","","SPF"
"M0299_2561","RS4",""
"M0299_2564","",""
"M0300_2551","","FIF,SPF"
"M0301_2551","","FIF,SPF"
"M0301_2561","RS4",""
"M0302_2551","","FIF,SPF"
"M0302_2562","RS4",""
"M0303_2551","","FIF,SPF"
"M0304_2551","","FIF,SPF"
"M0304_2566","","FED,RMF"
"M0305_2551","","FIF,SPF"
"M0305_2553","","FIF,SPF"
"M0306_2551","","SPF"
"M0306_2553","","FIF,SPF"
"M0307_2551","","SPF"
"M0307_2555","","SPF"
"M0308_2561","RS4",""
"M0308_2563","",""
"M0309_2551","","SPF"
"M0310_2551","","SPF"
"M0310_2559","","SPF"
"M0311_2559","","FED"
"M0312_2552","","FIF,SPF"
"M0313_2566","","FED,SSF"
"M0314_2557","","SPF"
"M0315_2564","",""
"M0316_2556","","SPF"
"M0319_2556","","SPF"
"M0320_2566","","FF,RMF"
"M0321_2561","RS4",""
"M0321_2564","",""
"M0322_2558","","SPF"
"M0323_2555","","SPF"
"M0324_2550","","FED,SE"
"M0325_2554","","SPF"
"M0326_2552","","FIF,SPF"
"M0326_2562","RS4",""
"M0327_2552","","FIF,SPF"
"M0327_2555","","SPF"
"M0330_2556","","SPF"
"M0332_2553","","FIF,SPF"
"M0332_2559","","SPF"
"M0333_2559","","SPF"
"M0335_2557","","SPF"
"M0335_2561","RS4",""
"M0337_2553","",""
"M0338_2552","","FIF,SPF"
"M0340_2562","RS4",""
"M0342_2553","","SPF"
"M0342_2556","","SPF"
"M0343_2556","","SPF"
"M0343_2562","","FF"
"M0344_2561","RS4",""
"M0347_2554","","SPF"
"M0347_2564","",""
"M0348_2554","","SPF"
"M0349_2558","","FED"
"M0350_2554","","MM"
"M0351_2558","","FIF,SPF"
"M0352_2554","","GF"
"M0355_2559","","SPF"
"M0355_2561","RS4",""
"M0356_2557","","FIF,SPF"
"M0359_2558","","FIF,SPF"
"M0359_2562","RS4",""
"M0361_2557","","SPF"
"M0362_2559","","SPF"
"M0364_2555","","SPF"
"M0364_2558","","FIF,SPF"
"M0369_2553","","FIF,SPF"
"M0369_2564","","FED,SSF"
"M0370_2550","","FIF,SPF"
"M0370_2554","","SPF"
"M0371_2556","","SPF"
"M0371_2561","RS4",""
"M0373_2560","",""
"M0374_2553","","FIF,SPF"
"M0378_2557","","SPF"
"M0379_2555","","SPF"
"M0379_2558","","FIF,SPF"
"M0381_2554","","SPF"
"M0382_2552","","FIF,SPF"
"M0383_2552","","FIF,SPF"
"M0383_2554","","SPF"
"M0383_2563","",""
"M0386_2559","","SPF"
"M0387_2561","RS4",""
"M0388_2558","","FIF,SPF"
"M0388_2561","RS4",""
"M0388_2564","","FF,RMF"
"M0389_2562","RS4",""
"M0392_2550","","FIF,SPF"
"M0392_2559","","SPF"
"M0393_2550","","FIF,SPF"
"M0393_2562","RS4",""
"M0395_2553","","FIF,SPF"
"M0396_2550","","SPF"
"M0396_2555","","SPF"
"M0397_2550","","FIF,SPF"
"M0397_2557","","SPF"
"M0397_2561","RS4",""
"M0398_2556","","SPF"
"M0401_2551","","FIF,SPF"
"M0401_2558","","SPF"
"M0402_2560","RS4",""
"M0403_2556","","SPF"
"M0403_2557","","SPF"
"M0404_2560","","FED"
"M0405_2559","","SPF"
"M0406_2561","RS4",""
"M0410_2563","",""
"M0414_2556","","SPF"
"M0415_2554","","SPF"
"M0415_2558","","FIF,SPF"
"M0416_2552","","FIF,SPF"
"M0416_2564","","FED,RMF"
"M0417_2552","","FIF,SPF"
"M0417_2563","",""
"M0418_2552","","FIF,SPF"
"M0418_2561","RS4",""
"M0419_2555","","SPF"
"M0419_2560","",""
"M0420_2558","","FIF,SPF"
"M0421_2550","","SPF"
"M0424_2559","","SPF"
"M0427_2558","","FIF,SPF"
"M0428_2560","RS4",""
"M0430_2564","",""
"M0432_2561","RS4",""
"M0432_2564","","FED,SSF"
"M0434_2559","","SPF"
"M0436_2562","",""
"M0437_2560","RS4",""
"M0437_2562","",""
"M0439_2556","","SPF"
"M0439_2559","","LTF"
"M0439_2564","","RMF"
"M0442_2557","","SPF"
"M0444_2559","","SPF"
"M0444_2562","","MM"
"M0446_2550","","FIF,SPF"
"M0446_2555","","SPF"
"M0447_2552","","FIF,SPF"
"M0447_2561","RS4",""
"M0448_2552","","FIF,SPF"
"M0449_2552","","FIF,SPF"
"M0449_2556","","SPF"
"M0449_2560","RS4",""
"M0450_2551","","FIF,SPF"
"M0450_2556","","SPF"
"M0451_2551","","FIF,SPF"
"M0452_2551","","FIF,SPF"
"M0452_2553","","FIF,SPF"
"M0452_2560","","FED,RMF"
"M0453_2551","","SPF"
"M0453_2559","","SPF"
"M0454_2551","","SPF"
"M0454_2553","","FIF,SPF"
"M0458_2561","RS4",""
"M0459_2557","","SPF"
"M0460_2551","","SPF"
"M0461_2551","","SPF"
"M0461_2562","",""
"M0462_2551","","FIF,SPF"
"M0463_2551","","FIF,SPF"
"M0463_2562","",""
"M0464_2551","","FIF,SPF"
"M0467_2551","","FIF,SPF"
"M0468_2551","","SPF"
"M0468_2560","RS4",""
"M0469_2551","","SPF"
"M0470_2555","","SPF"
"M0470_2556","","SPF"
"M0470_2561","RS4",""
"M0471_2559","","SPF"
"M0472_2564","",""
"M0473_2557","","SPF"
"M0473_2565","","FED,RMF"
"M0475_2554","","SPF"
"M0476_2565","","FED,SSF"
"M0480_2560","RS4",""
"M0483_2553","","FIF,SPF"
"M0483_2561","RS4",""
"M0489_2551","","SPF"
"M0489_2556","","SPF"
"M0491_2561","RS4",""
"M0493_2555","","SPF"
"M0494_2554","","SPF"
"M0495_2558","","FED,RMF"
"M0496_2560","RS4",""
"M0497_2554","","SPF"
"M0497_2563","",""
"M0498_2559","","SPF"
"M0499_2552","","FIF,SPF"
"M0499_2561","RS4",""
"M0499_2564","",""
"M0500_2552","","FIF,SPF"
"M0501_2552","","FIF,SPF"
"M0502_2557","","SPF"
"M0502_2562","",""
"M0503_2565","","FED,SE,SSF"
"M0505_2560","RS4",""
"M0506_2558","","FIF,SPF"
"M0507_2556","","SPF"
"M0508_2559","","SPF"
"M0510_2550","","SPF"
"M0510_2561","RS4",""
"M0511_2550","","SPF"
"M0511_2557","",""
"M0511_2564","",""
"M0517_2551","","SPF"
"M0517_2557","","SPF"
"M0520_2560","RS4",""
"M0520_2565","","FED,SSF"
"M0521_2555","","SPF"
"M0522_2559","","SPF"
"M0524_2559","","SPF"
"M0527_2554","","SPF"
"M0528_2556","","SPF"
"M0531_2560","RS4",""
"M0531_2563","",""
"M0533_2551","","SPF"
"M0539_2556","","SPF"
"M0540_2557","","SPF"
"M0542_2559","","SPF"
"M0543_2555","","SPF"
"M0543_2560","RS4",""
"M0546_2558","","FIF,SPF"
"M0554_2563","","FED"
"M0555_2562","",""
"M0556_2551","","SPF"
"M0556_2560","",""
"M0557_2556","","SPF"
"M0558_2552","","FIF,SPF"
"M0559_2552","","FIF,SPF"
"M0560_2552","","FIF,SPF"
"M0560_2557","","SPF"
"M0561_2552","","FIF,SPF"
"M0561_2553","","FIF,SPF"
"M0562_2553","","FIF,SPF"
"M0564_2558","","FIF,SPF"
"M0565_2559","","SPF"
"M0566_2555","","SPF"
"M0567_2554","","SPF"
"M0570_2547","","LTF"
"M0573_2562","","FF,RMF"
"M0575_2558","","FIF,SPF"
"M0577_2556","","SPF"
"M0579_2563","",""
"M0581_2555","","SPF"
"M0582_2557","","SPF"
"M0583_2556","","SPF"
"M0583_2563","",""
"M0586_2551","","SPF"
"M0587_2551","","SPF"
"M0587_2554","","SPF"
"M0587_2560","RS4",""
"M0588_2559","","SPF"
"M0593_2551","","SPF"
"M0593_2559","","SPF"
"M0594_2556","","SPF"
"M0595_2552","","FIF,SPF"
"M0595_2553","","SPF"
"M0595_2558","","FIF,SPF"
"M0596_2552","","FIF,SPF"
"M0596_2554","","SPF"
"M0597_2551","","MM,RMF"
"M0598_2551","","RMF"
"M0599_2563","",""
"M0600_2555","","SPF"
"M0603_2559","","SPF"
"M0604_2560","RS4",""
"M0604_2562","",""
"M0607_2558","","FIF,SPF"
"M0608_2550","","SPF"
"M0608_2562","",""
"M0612_2550","","SPF"
"M0612_2552","","FIF,SPF"
"M0614_2552","","FIF,SPF"
"M0615_2552","","FIF,SPF"
"M0617_2555","","SPF"
"M0620_2563","",""
"M0622_2556","","SPF"
"M0622_2559","","SPF"
"M0623_2558","","FIF,SPF"
"M0623_2560","RS4",""
"M0624_2553","","FIF,SPF"
"M0625_2557","","SPF"
"M0626_2562","",""
"M0633_2560","RS4",""
"M0633_2562","",""
"M0635_2552","","FIF,SPF"
"M0635_2558","","FIF,SPF"
"M0636_2552","","FIF,SPF"
"M0637_2552","","FIF,SPF"
"M0638_2551","","SPF"
"M0638_2553","","FIF,SPF"
"M0638_2557","","SPF"
"M0639_2560","RS4",""
"M0640_2551","","SPF"
"M0640_2559","","SPF"
"M0641_2551","","SPF"
"M0642_2551","","SPF"
"M0642_2552","","FIF,SPF"
"M0643_2552","","FIF,SPF"
"M0644_2552","","FIF,SPF"
"M0645_2553","","FIF,SPF"
"M0646_2553","","FIF,SPF"
"M0647_2560","RS4",""
"M0648_2556","","SPF"
"M0650_2559","","SPF"
"M0651_2555","","SPF"
"M0651_2560","",""
"M0652_2562","",""
"M0653_2557","","SPF"
"M0653_2562","",""
"M0655_2551","","SPF"
"M0656_2553","","SPF"
"M0657_2558","","FIF,SPF"
"M0658_2558","","FIF,SPF"
"M0658_2559","","SPF"
"M0659_2560","RS4",""
"M0663_2557","","FED"
"M0664_2555","","SPF"
"M0666_2556","","SPF"
"M0666_2557","","SPF"
"M0667_2559","","FED,SE"
"M0667_2562","",""
"M0669_2550","","FIF,SPF"
"M0669_2553","","FIF,SPF"
"M0669_2554","","SPF"
"M0670_2559","","SPF"
"M0680_2558","","FIF,SPF"
"M0681_2554","","SPF"
"M0681_2555","","SPF"
"M0682_2551","","SPF"
"M0682_2559","","SPF"
"M0688_2565","","FED"
"M0689_2556","","SPF"
"M0689_2558","","FIF,SPF"
"M0689_2562","",""
"M0697_2557","","SPF"
"M0698_2554","","SPF"
"M0700_2558","","FIF,SPF"
"M0703_2556","","SPF"
"M0705_2562","",""
"M0707_2555","","SPF"
"M0708_2555","","SPF"
"M0709_2555","","SPF"
"M0712_2557","","SPF"
"M0716_2554","","SPF"
"M0719_2558","","FIF,SPF"
"M0725_2550","","SPF"
"M0725_2556","","SPF"
"M0728_2558","","FIF,SPF"
"M0729_2551","","SPF"
"M0730_2550","","SPF"
"M0730_2551","","SPF"
"M0732_2554","","SPF"
"M0732_2555","","SPF"
"M0739_2556","","SPF"
"M0740_2553","","FIF,SPF"
"M0741_2562","",""
"M0744_2558","","FIF,SPF"
"M0747_2554","",""
"M0752_2554","","SPF"
"M0754_2554","","SPF"
"M0760_2555","","SPF"
"M0761_2555","","SPF"
"M0763_2557","","SPF"
"M0764_2556","","SPF"
"M0766_2554","","SPF"
"M0770_2566","","TESG"
"M0772_2557","","FED"
"M0775_2554","","RMF"
"M0775_2557","","SPF"
"M0781_2556","","SPF"
"M0783_2555","","SPF"
"M0785_2554","","SPF"
"M0785_2555","","SPF"
"M0795_2556","","SPF"
"M0797_2557","","SPF"
"M0803_2554","","SPF"
"M0804_2555","","SPF"
"M0805_2555","","SPF"
"M0808_2556","","SPF"
"M0818_2554","","SPF"
"M0819_2557","","SPF"
"M0823_2555","","SPF"
"M0827_2556","","SPF"
"M0833_2554","","SPF"
"M0836_2555","","SPF"
"M0840_2557","","SPF"
"M0846_2554","","SPF"
"M0853_2556","","SPF"
"M0855_2554","","SPF"
"M0855_2555","","SPF"
"M0862_2557","","SPF"
"M0867_2554","","SPF"
"M0870_2556","","SPF"
"M0872_2553","","FIF,SPF"
"M0873_2550","","FIF,SPF"
"M0878_2555","","SPF"
"M0880_2554","","SPF"
"M0893_2554","","SPF"
"M0901_2553","","SPF"
"M0906_2555","","SPF"
"M0906_2556","","SPF"
"M0911_2554","","SPF"
"M0915_2556","","SPF"
"M0917_2555","","SPF"
"M0925_2554","","SPF"
"M0933_2555","","SPF"
"M0934_2547","",""
"M0941_2553","","SPF"
"M0943_2555","",""
"M0944_2555","","SPF"
"M0953_2556","","SPF"
"M0954_2553","","SPF"
"M0957_2553","","SPF"
"M0958_2554","","SPF"
"M0958_2555","","SPF"
"M0979_2556","","SPF"
"M0980_2554","","SPF"
"M0991_2550","","RMF"
"M1005_2555","","SPF"
"M1088_2557","","SPF"
"M1097_2557","","SPF"
"M1114_2557","","SPF"
"M1149_2557","","SPF"
"M1166_2557","","SPF"
"M1177_2557","","SPF"
"M1189_2557","","SPF"
"M1252_2557","","SPF"
