"proj_id","risk_spectrum","spec_code"
"M0118_2551","","CPF"
"M0118_2552","","FIF,SPF"
"M0118_2557","","SPF"
"M0118_2563","",""
"M0119_2551","","CPF"
"M0119_2552","","FIF,SPF"
"M0119_2553","","FIF,SPF"
"M0119_2555","","FIF,SPF"
"M0120_2551","","CPF"
"M0120_2552","","FIF,SPF"
"M0120_2553","","FIF,SPF"
"M0121_2551","","CPF"
"M0122_2551","","CPF"
"M0123_2551","","CPF"
"M0123_2554","","FIF,SPF"
"M0124_2551","","CPF"
"M0124_2555","","SPF"
"M0124_2558","","FED,SSF"
"M0125_2551","","CPF"
"M0126_2551","","CPF"
"M0126_2558","","SPF"
"M0127_2551","","CPF"
"M0128_2550","","CPF"
"M0128_2551","","FIF"
"M0128_2565","",""
"M0129_2562","RS4",""
"M0130_2562","RS4",""
"M0131_2556","","SPF"
"M0132_2557","RS6","ETF"
"M0132_2559","","SPF"
"M0135_2555","","SPF"
"M0135_2558","","FIF,SPF"
"M0135_2564","",""
"M0136_2554","","FIF,SPF"
"M0136_2555","","SPF"
"M0136_2556","","SPF"
"M0136_2564","","FED,SSF"
"M0137_2554","","FIF,SPF"
"M0137_2556","","FIF,SPF"
"M0139_2552","","MM"
"M0139_2557","","SPF"
"M0139_2562","RS4",""
"M0139_2565","",""
"M0140_2551","","SPF"
"M0140_2553","","FIF,SPF"
"M0140_2562","RS4",""
"M0141_2556","RS7","ETF,SE"
"M0141_2561","","FED"
"M0142_2562","RS4",""
"M0144_2550","","CPF"
"M0145_2550","","CPF"
"M0145_2556","","FIF,SPF"
"M0146_2550","","CPF"
"M0146_2559","","SPF"
"M0146_2561","RS4",""
"M0147_2550","","CPF"
"M0150_2552","","SPF"
"M0151_2550","","CPF"
"M0151_2552","","SPF"
"M0151_2554","","SPF"
"M0152_2550","","CPF"
"M0153_2558","","FIF,SPF"
"M0153_2564","",""
"M0153_2565","",""
"M0154_2565","",""
"M0155_2554","","FIF,SPF"
"M0156_2559","","SPF"
"M0156_2564","","FED,SSF"
"M0157_2561","RS4",""
"M0157_2563","","IND,SSF"
"M0157_2564","",""
"M0158_2563","","SSF"
"M0159_2556","","SPF"
"M0160_2556","","SPF"
"M0160_2562","RS3",""
"M0162_2552","","FIF,SPF"
"M0163_2552","","FIF,SPF"
"M0163_2553","","FIF,SPF"
"M0163_2562","RS4",""
"M0164_2552","","FIF,SPF"
"M0164_2553","","FIF,SPF"
"M0165_2552","","FIF,SPF"
"M0167_2557","","SPF"
"M0167_2563","",""
"M0168_2557","","SPF"
"M0168_2561","","FED"
"M0168_2563","",""
"M0171_2559","","SPF"
"M0171_2563","",""
"M0172_2559","","SPF"
"M0173_2561","RS4",""
"M0174_2558","","FIF,SPF"
"M0174_2559","","SPF"
"M0176_2557","","FIF,SPF"
"M0177_2558","","FIF,SPF"
"M0177_2559","","SPF"
"M0177_2562","RS4",""
"M0178_2550","","CF"
"M0178_2562","RS4",""
"M0178_2564","","FF"
"M0179_2552","","FIF,SPF"
"M0180_2550","","CPF"
"M0180_2555","","SPF"
"M0180_2562","",""
"M0180_2563","",""
"M0181_2550","","CPF"
"M0181_2559","","SSF"
"M0182_2550","","CPF"
"M0183_2550","","CPF"
"M0183_2561","RS4",""
"M0183_2562","RS3",""
"M0184_2550","","CPF"
"M0184_2558","","FIF,SPF"
"M0185_2550","","CPF"
"M0185_2562","RS6",""
"M0186_2548","","RMF"
"M0186_2550","","CPF"
"M0186_2559","","SPF"
"M0186_2565","",""
"M0187_2550","","CPF"
"M0190_2553","","FIF,SPF"
"M0190_2557","","FIF,SPF"
"M0190_2559","","SPF"
"M0190_2562","RS3",""
"M0191_2553","","FIF,SPF"
"M0191_2554","","FIF,SPF"
"M0191_2556","RS4",""
"M0191_2562","RS3",""
"M0191_2563","",""
"M0192_2553","","FIF,SPF"
"M0192_2563","",""
"M0193_2563","",""
"M0194_2556","","SPF"
"M0194_2563","",""
"M0196_2555","","FIF,SPF"
"M0196_2558","","SPF"
"M0197_2562","RS3",""
"M0198_2562","RS4",""
"M0199_2558","","FIF,SPF"
"M0200_2561","RS4",""
"M0207_2563","",""
"M0208_2563","",""
"M0208_2564","",""
"M0209_2556","","SPF"
"M0209_2563","",""
"M0209_2564","",""
"M0210_2564","",""
"M0211_2557","","FIF,SPF"
"M0212_2564","",""
"M0213_2555","","SPF"
"M0213_2564","",""
"M0214_2554","","FED,SE"
"M0214_2564","",""
"M0215_2561","","FED"
"M0218_2565","","SSF"
"M0219_2552","","FIF,SPF"
"M0219_2558","","FF"
"M0220_2552","","FIF,SPF"
"M0220_2556","","SPF"
"M0223_2559","","SPF"
"M0223_2564","",""
"M0224_2555","","SPF"
"M0224_2559","","SPF"
"M0224_2561","RS4",""
"M0225_2563","",""
"M0226_2562","RS3",""
"M0226_2563","",""
"M0227_2563","",""
"M0228_2555","","ETF,FED"
"M0228_2559","","SPF"
"M0229_2550","","FIF"
"M0229_2555","","SPF"
"M0229_2559","","SPF"
"M0232_2552","","FIF,SPF"
"M0232_2561","RS4",""
"M0233_2553","","SPF"
"M0234_2553","","FIF,SPF"
"M0234_2562","RS4",""
"M0235_2563","",""
"M0236_2557","","FIF,SPF"
"M0236_2559","","SPF"
"M0237_2562","RS3",""
"M0240_2562","RS4",""
"M0240_2563","",""
"M0241_2563","",""
"M0242_2555","","FIF,SPF"
"M0242_2564","","FF"
"M0243_2552","","FED,SE"
"M0243_2564","","FF"
"M0244_2556","","SPF"
"M0244_2558","","FIF"
"M0244_2564","",""
"M0245_2556","","FIF,SPF"
"M0245_2563","",""
"M0246_2563","",""
"M0247_2561","RS4",""
"M0249_2559","","SPF"
"M0250_2561","RS4",""
"M0254_2563","","FF"
"M0257_2553","","SPF"
"M0257_2555","","SPF"
"M0257_2558","","FIF,SPF"
"M0258_2564","","FF"
"M0259_2562","","FED"
"M0260_2563","",""
"M0261_2553","","FIF,SPF"
"M0261_2557","","FIF,SPF"
"M0262_2553","","FIF,SPF"
"M0262_2557","","FIF,SPF"
"M0263_2553","","FIF,SPF"
"M0263_2557","","SPF"
"M0264_2550","RS6","IND,LTF"
"M0264_2554","","SPF"
"M0266_2556","","SPF"
"M0268_2555","","SPF"
"M0268_2566","","FF,SSF"
"M0270_2558","","FIF,SPF"
"M0270_2562","RS4",""
"M0271_2551","","FIF,SPF"
"M0271_2558","","FIF,SPF"
"M0271_2562","RS4",""
"M0271_2566","","FF,SSF"
"M0273_2551","","FIF,SPF"
"M0273_2561","RS4",""
"M0273_2566","","FF,SSF"
"M0274_2551","","FIF,SPF"
"M0274_2553","","FIF,SPF"
"M0275_2551","","SPF"
"M0275_2556","","SPF"
"M0276_2551","","CPF"
"M0276_2556","","FIF,SPF"
"M0277_2551","","CPF"
"M0278_2551","","CPF"
"M0279_2551","","CPF"
"M0279_2552","","FIF,SPF"
"M0279_2562","RS3",""
"M0280_2551","","SPF"
"M0282_2551","","SPF"
"M0283_2551","","SPF"
"M0284_2551","","SPF"
"M0285_2551","","SPF"
"M0286_2551","","FIF,SPF"
"M0286_2561","RS4",""
"M0287_2553","","SPF"
"M0287_2562","RS4",""
"M0288_2551","","FIF,SPF"
"M0288_2554","RS6",""
"M0289_2551","","FIF,SPF"
"M0289_2561","RS4",""
"M0290_2551","","FIF,SPF"
"M0291_2551","","FIF,SPF"
"M0291_2557","","FIF,SPF"
"M0292_2551","","FIF,SPF"
"M0295_2562","RS6",""
"M0296_2554","","SPF"
"M0297_2557","","SPF"
"M0297_2564","",""
"M0298_2563","",""
"M0299_2553","","FED"
"M0300_2562","RS4",""
"M0303_2562","RS4",""
"M0304_2555","","SPF"
"M0304_2559","","SSF"
"M0304_2562","RS3",""
"M0305_2564","",""
"M0306_2558","","FIF,SPF"
"M0306_2562","RS3",""
"M0306_2563","",""
"M0306_2564","",""
"M0308_2555","","SPF"
"M0312_2561","RS4",""
"M0313_2552","","FIF,SPF"
"M0313_2563","",""
"M0313_2564","",""
"M0314_2553","","FED,SE"
"M0315_2559","",""
"M0315_2563","",""
"M0316_2563","",""
"M0318_2555","","SPF"
"M0318_2556","RS7","ETF,SE"
"M0319_2553","","FIF,SPF"
"M0319_2562","RS4",""
"M0319_2564","","FED,SSF"
"M0320_2552","","FIF,SPF"
"M0320_2558","","FIF,SPF"
"M0320_2564","",""
"M0321_2550","","SPF"
"M0321_2556","","SPF"
"M0321_2562","RS4",""
"M0321_2563","",""
"M0323_2559","","SPF"
"M0329_2557","","SPF"
"M0330_2553","","FIF,SPF"
"M0331_2553","","FIF,SPF"
"M0332_2563","",""
"M0333_2555","","SPF"
"M0334_2551","","FIF,SPF"
"M0335_2551","","FIF,SPF"
"M0336_2561","",""
"M0338_2563","","FED,SSF"
"M0338_2564","",""
"M0339_2554","","SPF"
"M0339_2561","RS4",""
"M0339_2563","",""
"M0341_2553","","FIF,SPF"
"M0342_2564","","FF"
"M0344_2559","","SPF"
"M0345_2552","","FIF,SPF"
"M0347_2557","","FIF,SPF"
"M0348_2556","","SPF"
"M0349_2556","","FIF,SPF"
"M0349_2561","RS4",""
"M0350_2558","","FIF,SPF"
"M0350_2561","RS4",""
"M0350_2562","RS4",""
"M0351_2564","",""
"M0352_2553","","SPF"
"M0352_2558","","FIF,SPF"
"M0353_2554","","SPF"
"M0354_2558","","FIF,SPF"
"M0355_2553","","FIF,SPF"
"M0355_2563","",""
"M0356_2559","","SPF"
"M0356_2563","",""
"M0356_2564","",""
"M0357_2559","",""
"M0358_2562","","FED"
"M0359_2559","","SPF"
"M0359_2563","",""
"M0361_2550","","SPF"
"M0361_2563","",""
"M0362_2550","","SPF"
"M0362_2563","",""
"M0363_2550","","SPF"
"M0363_2553","","FIF,SPF"
"M0363_2557","","FIF,SPF"
"M0364_2550","","SPF"
"M0364_2552","","FIF,SPF"
"M0364_2559","","SPF"
"M0365_2553","","FIF,SPF"
"M0365_2555","","SPF"
"M0366_2553","","FIF,SPF"
"M0367_2553","","FIF,SPF"
"M0368_2553","","FIF,SPF"
"M0368_2564","",""
"M0369_2560","RS4",""
"M0370_2561","RS4",""
"M0371_2562","RS4",""
"M0372_2554","","SPF"
"M0372_2562","RS4",""
"M0374_2552","","FIF,SPF"
"M0374_2561","","RMF"
"M0378_2562","RS4",""
"M0378_2563","",""
"M0378_2564","","FED,RMF"
"M0379_2563","",""
"M0380_2549","","RMF"
"M0381_2549","","LTF"
"M0383_2551","","FIF,SPF"
"M0384_2551","","FIF,SPF"
"M0385_2551","","FIF,SPF"
"M0385_2559","","SPF"
"M0386_2551","","FIF,SPF"
"M0386_2561","RS4",""
"M0386_2563","",""
"M0387_2551","","FIF,SPF"
"M0387_2554","","SPF"
"M0387_2563","",""
"M0388_2563","",""
"M0389_2556","","SPF"
"M0389_2557","","SPF"
"M0389_2563","",""
"M0390_2553","","FIF,SPF"
"M0390_2558","","FIF,SPF"
"M0390_2561","RS4",""
"M0392_2558","","FED"
"M0392_2564","",""
"M0393_2555","","SPF"
"M0395_2552","","FIF,SPF"
"M0396_2552","","FIF,SPF"
"M0396_2554","","SPF"
"M0396_2556","",""
"M0396_2560","RS4",""
"M0397_2556","RS7","ETF,SE"
"M0398_2558","","FIF,SPF"
"M0399_2556","","SPF"
"M0403_2555","","SPF"
"M0404_2564","",""
"M0405_2551","","FIF,SPF"
"M0405_2560","RS4",""
"M0405_2563","",""
"M0406_2551","","FIF,SPF"
"M0407_2551","","CPF"
"M0407_2559","","SPF"
"M0408_2550","","FIF,SPF"
"M0408_2551","","CPF"
"M0408_2559","","SPF"
"M0408_2562","RS4",""
"M0409_2550","","FIF,SPF"
"M0409_2551","","CPF"
"M0410_2550","","FIF,SPF"
"M0410_2556","","SPF"
"M0410_2561","RS4",""
"M0411_2550","","FIF,SPF"
"M0412_2550","","FIF,SPF"
"M0412_2558","RS6",""
"M0412_2564","",""
"M0413_2564","",""
"M0414_2561","RS4",""
"M0418_2553","","FIF,SPF"
"M0418_2557","","SPF"
"M0419_2552","","FIF,SPF"
"M0419_2561","RS4",""
"M0420_2563","",""
"M0421_2561","RS4",""
"M0423_2549","RS6","LTF"
"M0423_2557","","FIF,SPF"
"M0424_2558","","FIF,SPF"
"M0425_2553","","FIF,SPF"
"M0426_2560","RS4",""
"M0428_2555","","SPF"
"M0428_2556","","SPF"
"M0428_2561","","FF,RMF"
"M0429_2561","RS4",""
"M0429_2563","",""
"M0430_2561","RS4",""
"M0431_2556","","SPF"
"M0431_2557","","SPF"
"M0431_2561","RS4",""
"M0431_2563","",""
"M0433_2553","","MM"
"M0433_2561","RS4",""
"M0433_2563","",""
"M0434_2561","","FF,RMF"
"M0434_2563","",""
"M0435_2557","","SPF"
"M0436_2561","","FF,RMF"
"M0437_2559","","SPF"
"M0437_2561","","FF,RMF"
"M0441_2551","",""
"M0441_2560","RS4",""
"M0441_2561","RS4",""
"M0442_2558","","FIF,SPF"
"M0442_2560","RS4",""
"M0442_2563","","FF"
"M0443_2557","","SPF"
"M0443_2564","","FED,RMF"
"M0444_2552","","FIF,SPF"
"M0444_2557","","FIF,SPF"
"M0444_2558","","FIF,SPF"
"M0447_2562","","FED"
"M0450_2564","",""
"M0451_2559","","SPF"
"M0451_2560","RS4",""
"M0453_2560","RS4",""
"M0454_2552","","FIF,SPF"
"M0454_2558","","FIF,SPF"
"M0455_2552","","FIF,SPF"
"M0455_2558","","FIF"
"M0461_2554","","SPF"
"M0462_2561","RS4",""
"M0463_2557","","SPF"
"M0463_2561","RS4",""
"M0464_2562","",""
"M0465_2556","","SPF"
"M0465_2560","RS4",""
"M0467_2564","",""
"M0468_2555","","SPF"
"M0468_2559","","SPF"
"M0469_2564","",""
"M0471_2558","","FIF,SPF"
"M0471_2564","","FED,RMF"
"M0472_2551","","CPF"
"M0473_2551","","CPF"
"M0473_2558","","FIF,SPF"
"M0473_2564","",""
"M0474_2551","","CPF"
"M0474_2557","","SPF"
"M0474_2558","","FED"
"M0474_2561","RS4",""
"M0475_2557","","FIF,SPF"
"M0476_2559","","SPF"
"M0476_2560","RS4",""
"M0479_2556","","SPF"
"M0479_2559","","SPF"
"M0480_2554","","SPF"
"M0480_2558","","SPF"
"M0482_2561","RS4",""
"M0484_2558","","FIF,SPF"
"M0484_2560","",""
"M0484_2562","","MM"
"M0485_2558","","FIF,SPF"
"M0487_2561","RS4",""
"M0487_2563","",""
"M0489_2562","",""
"M0490_2553","","FIF,SPF"
"M0490_2562","",""
"M0491_2558","","FIF,SPF"
"M0491_2562","",""
"M0492_2552","","FIF,SPF"
"M0492_2560","RS4",""
"M0492_2561","RS4",""
"M0492_2565","","RMF"
"M0493_2550","","CPF"
"M0493_2551","","FIF,SPF"
"M0493_2561","RS4",""
"M0494_2550","","CPF"
"M0494_2551","","FIF,SPF"
"M0494_2559","","RMF"
"M0495_2550","","CPF"
"M0495_2551","","FIF,SPF"
"M0496_2550","","CPF"
"M0496_2551","","FIF,SPF"
"M0496_2557","","SPF"
"M0497_2550","","CPF"
"M0497_2551","","FIF,SPF"
"M0497_2562","",""
"M0498_2550","","CPF"
"M0499_2550","","CPF"
"M0499_2554","RS3",""
"M0500_2550","","CPF"
"M0500_2559","","SPF"
"M0501_2550","","CPF"
"M0501_2554","","SPF"
"M0503_2555","","SPF"
"M0503_2564","","FF"
"M0504_2550","","CPF"
"M0504_2553","","FIF,SPF"
"M0504_2560","RS4",""
"M0505_2550","","FED,FF"
"M0505_2559","","LTF"
"M0505_2564","",""
"M0507_2558","","FIF,SPF"
"M0507_2564","",""
"M0509_2554","","FED,SE,SSF"
"M0509_2560","",""
"M0509_2563","","GG"
"M0511_2552","","FIF,SPF"
"M0512_2552","","FIF,SPF"
"M0513_2562","RS6",""
"M0514_2559","","SPF"
"M0515_2561","RS4",""
"M0516_2552","","FIF,SPF"
"M0516_2561","RS4",""
"M0516_2562","",""
"M0517_2552","","FIF,SPF"
"M0518_2552","","FIF,SPF"
"M0518_2562","",""
"M0519_2562","",""
"M0520_2557","","FED"
"M0521_2560","RS4",""
"M0523_2555","","SPF"
"M0523_2556","","SPF"
"M0523_2559","","SPF"
"M0523_2564","",""
"M0524_2564","",""
"M0526_2546","",""
"M0527_2552","","FIF,SPF"
"M0527_2562","","FED"
"M0527_2563","",""
"M0528_2552","","FIF,SPF"
"M0529_2552","","FIF,SPF"
"M0529_2558","","FED"
"M0530_2552","","FIF,SPF"
"M0532_2558","","SPF"
"M0533_2560","RS4",""
"M0535_2557","","SPF"
"M0536_2556","","SPF"
"M0537_2563","",""
"M0538_2559","","SPF"
"M0539_2555","","SPF"
"M0540_2555","","SPF"
"M0541_2558","","FIF,SPF"
"M0542_2564","","FED,SSF"
"M0543_2558","","FIF,SPF"
"M0543_2564","",""
"M0544_2564","",""
"M0545_2562","",""
"M0546_2563","","FED,RMF"
"M0547_2551","","FED,FF"
"M0550_2551","","FED,FF"
"M0551_2551","RS4","CRF"
"M0551_2560","RS4",""
"M0551_2564","","FF"
"M0552_2551","RS4","CRF"
"M0553_2551","RS4","CRF"
"M0554_2560","RS4",""
"M0557_2552","","FED,SE,SSF"
"M0557_2557","","FIF,SPF"
"M0557_2564","","FED,SSF"
"M0559_2559","RS6",""
"M0559_2560","","RMF"
"M0560_2563","","FF"
"M0561_2556","","SPF"
"M0561_2562","",""
"M0562_2559","","SPF"
"M0562_2563","",""
"M0564_2553","","FIF,SPF"
"M0567_2558","","FIF,SPF"
"M0569_2562","",""
"M0569_2563","","FF"
"M0570_2559","","LTF"
"M0570_2562","",""
"M0571_2563","","FF"
"M0572_2554","","SPF"
"M0572_2563","","FF"
"M0573_2563","","FF"
"M0574_2556","","SPF"
"M0574_2563","","FF"
"M0575_2563","","FF"
"M0576_2562","",""
"M0577_2552","","FIF,SPF"
"M0578_2562","",""
"M0580_2563","",""
"M0581_2556","","SPF"
"M0582_2551","","FIF,SPF"
"M0583_2547","","LTF"
"M0583_2557","","SPF"
"M0583_2559","","SPF"
"M0584_2551","","FIF,SPF"
"M0585_2551","","FIF,SPF"
"M0586_2560","","FED,RMF"
"M0587_2557","","FIF,SPF"
"M0588_2551","","FIF,SPF"
"M0589_2555","","SPF"
"M0589_2560","RS4",""
"M0590_2551","","FIF,SPF"
"M0590_2559","","SPF"
"M0591_2554","","SPF"
"M0591_2558","","SPF"
"M0591_2562","","IND"
"M0592_2553","","FIF,SPF"
"M0593_2556","","SPF"
"M0598_2560","RS4",""
"M0599_2562","",""
"M0602_2558","","FED,SE,SSF"
"M0605_2557","","FIF,SPF"
"M0605_2563","",""
"M0606_2555","","SPF"
"M0606_2559","","SPF"
"M0606_2563","",""
"M0607_2557","","SPF"
"M0607_2563","",""
"M0609_2558","","SPF"
"M0610_2558","","FIF,SPF"
"M0610_2562","",""
"M0611_2563","",""
"M0612_2562","",""
"M0613_2558","","FIF,SPF"
"M0613_2563","","FF"
"M0615_2560","RS4",""
"M0615_2562","","IND,RMF"
"M0615_2563","","FF"
"M0616_2559","","SPF"
"M0620_2560","RS4",""
"M0621_2551","","SPF"
"M0624_2558","","FIF,SPF"
"M0625_2560","","FED,SSF"
"M0626_2557","","SPF"
"M0626_2559","","SPF"
"M0627_2558","","FED,RMF,SE"
"M0630_2556","","SPF"
"M0632_2562","",""
"M0632_2566","","FED,RMF"
"M0634_2556","",""
"M0634_2562","",""
"M0636_2560","RS4",""
"M0638_2552","","FIF,SPF"
"M0640_2555","","SPF"
"M0640_2556","","SPF"
"M0642_2558","","FED,SSF"
"M0642_2560","RS4",""
"M0643_2559","","SPF"
"M0644_2558","","FIF,SPF"
"M0647_2551","RS4",""
"M0649_2551","RS4",""
"M0650_2553","","FED"
"M0651_2553","","SPF"
"M0651_2557","","SPF"
"M0652_2553","","FED,RMF"
"M0653_2553","","SPF"
"M0653_2559","","IND,RMF"
"M0654_2553","","FIF,SPF"
"M0656_2562","",""
"M0658_2552","","FIF,SPF"
"M0658_2555","","SPF"
"M0658_2556","","SSF"
"M0660_2557","","FIF,SPF"
"M0661_2556","","RMF,SPF"
"M0661_2558","","FIF,SPF"
"M0662_2558","","FIF,SPF"
"M0664_2551","","SPF"
"M0664_2562","",""
"M0665_2551","","SPF"
"M0665_2556","","SPF"
"M0666_2559","","SPF"
"M0667_2551","","SPF"
"M0667_2557","","SPF"
"M0668_2562","",""
"M0669_2551","","SPF"
"M0669_2555","","SPF"
"M0669_2562","",""
"M0670_2551","","SPF"
"M0671_2551","RS4",""
"M0672_2551","RS4",""
"M0674_2558","","FIF"
"M0674_2562","",""
"M0675_2551","RS4",""
"M0676_2551","RS4",""
"M0677_2551","RS4",""
"M0677_2553","","FIF,SPF"
"M0678_2551","RS4",""
"M0678_2557","","SPF"
"M0680_2551","RS4",""
"M0680_2557","","FED,SSF"
"M0681_2552","","FIF,SPF"
"M0683_2553","","SPF"
"M0683_2555","","SPF"
"M0684_2558","","FIF,SPF"
"M0685_2552","","FIF,SPF"
"M0686_2562","",""
"M0687_2554","","SPF"
"M0688_2552","","FIF,SPF"
"M0688_2556","",""
"M0689_2552","","FIF,SPF"
"M0690_2558","","FIF,SPF"
"M0690_2559","","SPF"
"M0691_2553","","FIF,SPF"
"M0691_2559","RS6","IND"
"M0693_2554","","SPF"
"M0694_2556","","SPF"
"M0695_2562","",""
"M0698_2556","","SPF"
"M0703_2555","","FIF,SPF"
"M0703_2562","",""
"M0705_2559","","FED"
"M0708_2552","","FIF,SPF"
"M0708_2556","","SPF"
"M0709_2557","","SPF"
"M0714_2562","",""
"M0715_2551","","SPF"
"M0715_2557","","SPF"
"M0716_2551","","SPF"
"M0716_2555","","SPF"
"M0717_2555","","SPF"
"M0718_2551","","MM,RMF"
"M0719_2551","","SPF"
"M0720_2551","","SPF"
"M0720_2556","","FIF,SPF"
"M0720_2557","","SPF"
"M0720_2558","","FIF,SPF"
"M0721_2556","","SPF"
"M0723_2553","","SPF"
"M0729_2562","","FED"
"M0730_2553","","FIF,SPF"
"M0730_2555","RS6","RMF"
"M0731_2553","","FIF,SPF"
"M0731_2558","","FIF,SPF"
"M0733_2555","","SPF"
"M0733_2556","","SPF"
"M0739_2554","",""
"M0740_2554","","FIF,SPF"
"M0743_2558","","FIF,SPF"
"M0745_2554","","SPF"
"M0745_2558","","FIF,SPF"
"M0746_2558","","FIF,SPF"
"M0747_2558","","FIF,SPF"
"M0747_2565","","FED,SSF"
"M0750_2556","","FIF,SPF"
"M0753_2553","","FED,SE"
"M0758_2554","","FED"
"M0762_2555","RS7","ETF,SE"
"M0765_2556","","SPF"
"M0766_2557","","SPF"
"M0769_2555","","SPF"
"M0771_2555","","FIF,SPF"
"M0774_2557","","FIF,SPF"
"M0776_2553","","SPF"
"M0776_2555","","SPF"
"M0785_2550","","FIF,SPF"
"M0786_2553","","SPF"
"M0788_2554","","SPF"
"M0789_2556","","FIF,SPF"
"M0790_2550","","FIF,SPF"
"M0793_2557","","SPF"
"M0794_2550","","FIF,SPF"
"M0794_2555","","SPF"
"M0795_2553","","ETF,FED"
"M0795_2554","","SPF"
"M0795_2557","","SPF"
"M0798_2550","","FIF,SPF"
"M0801_2550","","FIF,SPF"
"M0804_2550","","FIF,SPF"
"M0809_2550","","FIF,SPF"
"M0809_2556","","SPF"
"M0812_2550","","FIF,SPF"
"M0815_2553","","FIF,SPF"
"M0815_2555","","SPF"
"M0817_2550","","FIF,SPF"
"M0820_2557","","SPF"
"M0821_2550","","FIF,SPF"
"M0821_2566","","TESG"
"M0822_2556","RS6","RMF"
"M0823_2556","","SPF"
"M0824_2550","","FIF,SPF"
"M0824_2555","","FED,RMF,SE"
"M0829_2555","","SPF"
"M0831_2550","","FIF,SPF"
"M0831_2557","","SPF"
"M0835_2550","","FIF,SPF"
