"proj_id","risk_spectrum","spec_code"
"M0006_2554","","FIF,SPF"
"M0011_2555","","SPF"
"M0036_2554","","SPF"
"M0058_2554","","FIF,SPF"
"M0072_2554","","SPF"
"M0086_2555","","SPF"
"M0111_2554","","SPF"
"M0116_2554","","SPF"
"M0147_2555","","SPF"
"M0148_2555","","SPF"
"M0162_2554","","FIF,SPF"
"M0170_2551","","MM"
"M0181_2554","","FIF,SPF"
"M0182_2554","","FIF,SPF"
"M0184_2555","","SPF"
"M0196_2554","","FIF,SPF"
"M0197_2554","","FIF,SPF"
"M0218_2555","","FIF,SPF"
"M0230_2555","","SPF"
"M0234_2556","","SPF"
"M0254_2555","","FIF,SPF"
"M0256_2554","","SPF"
"M0262_2555","","SPF"
"M0265_2554","","SPF"
"M0278_2554","","SPF"
"M0346_2554","","SPF"
"M0363_2555","","SPF"
"M0366_2555","","SPF"
"M0368_2554","","SPF"
"M0374_2554","","SPF"
"M0451_2556","","SPF"
"M0473_2556","","SPF"
"M0477_2554","","SPF"
"M0478_2555","","SPF"
"M0479_2554","","SPF"
"M0495_2554","","SPF"
"M0517_2554","","SPF"
"M0528_2554","","SPF"
"M0529_2554","","SPF"
"M0530_2554","","SPF"
"M0531_2554","","SPF"
"M0532_2554","","SPF"
"M0533_2554","","SPF"
"M0534_2554","","SPF"
"M0535_2554","","SPF"
"M0536_2554","","SPF"
"M0537_2554","","SPF"
"M0538_2554","","SPF"
"M0539_2554","","SPF"
"M0540_2554","","SPF"
"M0541_2554","","SPF"
"M0542_2554","","SPF"
"M0543_2554","","SPF"
"M0544_2554","","SPF"
"M0545_2554","","SPF"
"M0546_2554","","SPF"
"M0547_2554","","SPF"
"M0549_2554","","SPF"
"M0550_2554","","SPF"
"M0551_2554","","FIF,SPF"
"M0552_2554","","FIF,SPF"
"M0553_2554","","FIF,SPF"
"M0554_2554","","FIF,SPF"
"M0555_2554","","FIF,SPF"
"M0573_2551","","FF,FIF,SPF"
"M0653_2552","","FIF,SPF"
"M0694_2555","","SPF"
"M0755_2554","","FIF,SPF"
"M0801_2553","","SPF"
"M0824_2553","","SPF"
"M0827_2553","","MM"
"M0851_2553","","SPF"
"M0852_2553","","FIF,SPF"
"M0909_2553","","FIF,SPF"
"M0937_2553","","FIF,SPF"
"M0941_2554","","FIF,SPF"
"M0978_2553","","FIF,SPF"
"M1032_2553","","FIF,SPF"
