"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2002-02-15","5427743.84","9.9995","0.0","0.0","0.0","0.0"
"2002-02-18","5427743.84","9.9995","0.0","0.0","0.0","0.0"
"2002-02-19","5427743.84","9.9995","0.0","0.0","0.0","0.0"
"2002-02-20","5427743.84","9.9995","0.0","0.0","0.0","0.0"
"2002-02-21","5427743.84","9.9995","0.0","0.0","0.0","0.0"
"2002-02-22","5666181.97","10.0003","0.0","0.0","0.0","0.0"
"2002-02-25","5666181.97","10.0003","0.0","0.0","0.0","0.0"
"2002-02-27","5666181.97","10.0003","0.0","0.0","0.0","0.0"
"2002-02-28","5666181.97","10.0003","0.0","0.0","0.0","0.0"
"2002-03-01","5949215.05","10.002","0.0","0.0","0.0","0.0"
"2002-03-04","5949215.05","10.002","0.0","0.0","0.0","0.0"
"2002-03-05","5949215.05","10.002","0.0","0.0","0.0","0.0"
"2002-03-06","5949215.05","10.002","0.0","0.0","0.0","0.0"
"2002-03-07","5949215.05","10.002","0.0","0.0","0.0","0.0"
"2002-03-08","6016317.68","10.0039","0.0","0.0","0.0","0.0"
"2002-03-11","6016317.68","10.0039","0.0","0.0","0.0","0.0"
"2002-03-12","6016317.68","10.0039","0.0","0.0","0.0","0.0"
"2002-03-13","6016317.68","10.0039","0.0","0.0","0.0","0.0"
"2002-03-14","6016317.68","10.0039","0.0","0.0","0.0","0.0"
"2002-03-15","6151210.86","10.0053","0.0","0.0","0.0","0.0"
"2002-03-18","6151210.86","10.0053","0.0","0.0","0.0","0.0"
"2002-03-19","6151210.86","10.0053","0.0","0.0","0.0","0.0"
"2002-03-20","6151210.86","10.0053","0.0","0.0","0.0","0.0"
"2002-03-21","6151210.86","10.0053","0.0","0.0","0.0","0.0"
"2002-03-22","6522408.56","10.0072","0.0","0.0","0.0","0.0"
"2002-03-25","6522408.56","10.0072","0.0","0.0","0.0","0.0"
"2002-03-26","6522408.56","10.0072","0.0","0.0","0.0","0.0"
"2002-03-27","6522408.56","10.0072","0.0","0.0","0.0","0.0"
"2002-03-28","6522408.56","10.0072","0.0","0.0","0.0","0.0"
"2002-03-29","6731387.98","10.0087","0.0","0.0","0.0","0.0"
"2002-04-01","6731387.98","10.0087","0.0","0.0","0.0","0.0"
