"nav_date","net_asset","last_val","sell_price","buy_price","sell_swap_price","buy_swap_price"
"2009-11-25","263440805.61","9.9687","0.0","0.0","0.0","0.0"
"2009-11-26","257808966.67","9.7556","9.8533","9.7556","9.6581","9.7556"
"2009-11-27","245965661.76","9.3074","9.4006","9.3074","9.2144","9.3074"
"2009-11-30","260369539.8","9.6581","9.7548","9.6581","9.5616","9.6581"
"2009-12-01","265146617.88","9.8353","9.9338","9.8353","9.9338","9.8353"
"2009-12-02","276447851.71","9.8851","9.9841","9.8851","9.9841","9.8851"
"2009-12-03","279135993.71","9.9812","10.0811","9.9812","10.0811","9.9812"
"2009-12-04","278716728.31","9.9662","10.066","9.9662","10.066","9.9662"
"2009-12-08","273539091.41","9.7456","9.8432","9.7456","9.8432","9.7456"
"2009-12-09","269204416.98","9.5911","9.6871","9.5911","9.6871","9.5911"
"2009-12-11","272366330.45","9.5979","9.694","9.5979","9.694","9.5979"
"2009-12-14","274431754.31","9.6707","9.7675","9.6707","9.7675","9.6707"
"2009-12-15","271323410.77","9.5058","9.601","9.5058","9.601","9.5058"
"2009-12-16","269893087.83","9.4001","9.4942","9.4001","9.4942","9.4001"
"2009-12-17","268036956.1","9.2897","9.3827","9.2897","9.3827","9.2897"
"2009-12-18","265790890.95","9.1756","9.2675","9.1756","9.2675","9.1756"
"2009-12-21","263789235.16","9.0541","9.1447","9.0541","9.1447","9.0541"
"2009-12-22","285262122.54","9.159","9.2507","9.159","9.2507","9.159"
"2009-12-23","290869083.94","9.3154","9.4087","9.3154","9.4087","9.3154"
"2009-12-24","294707678.1","9.4268","9.5212","9.4268","9.5212","9.4268"
"2009-12-25","295305876.72","9.42","0.0","0.0","0.0","0.0"
"2009-12-28","296095568.23","9.4452","9.5398","9.4452","9.5398","9.4452"
"2009-12-29","295153520.84","9.4001","9.4942","9.4001","9.4942","9.4001"
"2009-12-30","293954209.44","9.3387","9.4322","9.3387","9.4322","9.3387"
"2010-01-04","307565262.62","9.4374","9.5319","9.4374","9.5319","9.4374"
"2010-01-05","317485192.55","9.707","9.8042","9.707","9.8042","9.707"
"2010-01-06","320841597.91","9.778","9.8759","9.778","9.8759","9.778"
"2010-01-07","319224466.35","9.6574","9.7541","9.6574","9.7541","9.6574"
"2010-01-08","319299558.4","9.6246","9.7209","9.6246","9.7209","9.6246"
"2010-01-11","320736869.84","9.6638","9.7605","9.6638","9.7605","9.6638"
"2010-01-12","318526273.29","9.5389","9.6344","9.5389","9.6344","9.5389"
"2010-01-13","308462693.69","9.1988","9.2909","9.1988","9.2909","9.1988"
"2010-01-14","307799364.06","9.0612","9.1519","9.0612","9.1519","9.0612"
"2010-01-15","309232815.79","9.0522","9.1428","9.0522","9.1428","9.0522"
"2010-01-18","310002107.06","8.9879","9.0779","8.9879","9.0779","8.9879"
"2010-01-19","317981682.08","9.1893","9.2813","9.1893","9.2813","9.1893"
"2010-01-20","314615589.51","8.9991","9.0892","8.9991","9.0892","8.9991"
"2010-01-21","308610382.78","8.7708","8.8586","8.7708","8.8586","8.7708"
"2010-01-22","311769625.72","8.8291","8.9175","8.8291","8.9175","8.8291"
"2010-01-25","309840835.36","8.7275","8.8149","8.7275","8.8149","8.7275"
"2010-01-26","299615881.57","8.4214","8.5057","8.4214","8.5057","8.4214"
"2010-01-27","297577378.91","8.3636","8.4473","8.3636","8.4473","8.3636"
"2010-01-28","307595082.53","8.5705","8.6563","8.5705","8.6563","8.5705"
"2010-01-29","303659589.84","8.4665","8.5513","8.4665","8.5513","8.4665"
"2010-02-01","308836012.9","8.5895","8.6755","8.5895","8.6755","8.5895"
"2010-02-02","306105288.23","8.5314","8.6168","8.5314","8.6168","8.5314"
"2010-02-03","313460853.76","8.6967","8.7838","8.6967","8.7838","8.6967"
"2010-02-04","309487101.69","8.5346","8.62","8.5346","8.62","8.5346"
"2010-02-05","300690730.63","8.2302","8.3126","8.2302","8.3126","8.2302"
"2010-02-08","297508145.75","8.1113","8.1925","8.1113","8.1925","8.1113"
"2010-02-09","302067821.27","8.2539","8.3365","8.2539","8.3365","8.2539"
"2010-02-10","306238358.58","8.3603","8.444","8.3603","8.444","8.3603"
"2010-02-11","313579824.92","8.5287","8.6141","8.5287","8.6141","8.5287"
"2010-02-12","313577200.08","8.5049","8.5901","8.5049","8.5901","8.5049"
"2010-02-15","314844962.82","8.5082","0.0","0.0","0.0","0.0"
"2010-02-16","314652286.27","8.503","0.0","0.0","0.0","0.0"
"2010-02-17","318377348.62","8.6037","8.6898","8.6037","8.6898","8.6037"
"2010-02-18","315445332.87","8.5169","8.6022","8.5169","8.6022","8.5169"
"2010-02-19","308258767.99","8.3076","8.3908","8.3076","8.3908","8.3076"
"2010-02-22","315302935.42","8.4927","8.5777","8.4927","8.5777","8.4927"
"2010-02-23","317739549.98","8.5565","8.6422","8.5565","8.6422","8.5565"
"2010-02-24","314200758.62","8.4588","8.5435","8.4588","8.5435","8.4588"
"2010-02-25","311280445.05","8.3791","8.463","8.3791","8.463","8.3791"
"2010-02-26","315899190.37","8.4786","8.5635","8.4786","8.5635","8.4786"
"2010-03-02","304743331.55","8.7321","8.8195","8.7321","8.8195","8.7321"
"2010-03-03","304843150.66","8.7481","8.8357","8.7481","8.8357","8.7481"
"2010-03-04","299584914.76","8.547","8.6326","8.547","8.6326","8.547"
"2010-03-05","303810177.16","8.6395","8.726","8.6395","8.726","8.6395"
"2010-03-08","310771994.58","8.8411","8.9296","8.8411","8.9296","8.8411"
"2010-03-09","310457991.37","8.8647","8.9534","8.8647","8.9534","8.8647"
"2010-03-10","308972368.02","8.8369","8.9254","8.8369","8.9254","8.8369"
"2010-03-11","307621889.52","8.8255","8.9139","8.8255","8.9139","8.8255"
"2010-03-12","306691117.73","8.801","8.8891","8.801","8.8891","8.801"
"2010-03-15","301562302.9","8.6563","8.743","8.6563","8.743","8.6563"
"2010-03-16","300183811.19","8.5948","8.6808","8.5948","8.6808","8.5948"
"2010-03-17","306529095.36","8.759","8.8467","8.759","8.8467","8.759"
"2010-03-18","304758196.44","8.7253","8.8127","8.7253","8.8127","8.7253"
"2010-03-19","306298175.96","8.7601","8.8478","8.7601","8.8478","8.7601"
"2010-03-22","300390916.59","8.6029","8.689","8.6029","8.689","8.6029"
"2010-03-23","301838198.08","8.6164","8.7027","8.6164","8.7027","8.6164"
"2010-03-24","302290385.45","8.6228","8.7091","8.6228","8.7091","8.6228"
"2010-03-25","304142877.72","8.5316","8.617","8.5316","8.617","8.5316"
"2010-03-26","309404920.91","8.649","8.7356","8.649","8.7356","8.649"
"2010-03-29","312148523.23","8.7391","8.8266","8.7391","8.8266","8.7391"
"2010-03-30","316546830.12","8.8786","8.9675","8.8786","8.9675","8.8786"
"2010-03-31","312412039.24","8.8782","8.9671","8.8782","8.9671","8.8782"
"2010-04-01","317759457.46","9.0815","9.1724","9.0815","9.1724","9.0815"
"2010-04-02","316474196.9","9.0743","0.0","0.0","0.0","0.0"
"2010-04-05","317000684.86","9.0894","0.0","0.0","0.0","0.0"
"2010-04-07","323567140.96","9.2777","9.3706","9.2777","9.3706","9.2777"
"2010-04-08","320851860.44","9.192","9.284","9.192","9.284","9.192"
"2010-04-09","324535973.72","9.324","9.4173","9.324","9.4173","9.324"
"2010-04-12","326516575.14","9.2833","9.3762","9.2833","9.3762","9.2833"
"2010-04-16","317313798.87","8.9693","9.0591","8.9693","9.0591","8.9693"
"2010-04-19","312810349.06","8.7698","8.8576","8.7698","8.8576","8.7698"
"2010-04-20","316879075.72","8.8787","8.9676","8.8787","8.9676","8.8787"
"2010-04-21","314636579.79","8.7951","8.8832","8.7951","8.8832","8.7951"
"2010-04-22","315066256.34","8.7942","8.8822","8.7942","8.8822","8.7942"
"2010-04-23","313017589.75","8.6712","8.758","8.6712","8.758","8.6712"
"2010-04-26","324102932.55","8.8397","8.9282","8.8397","8.9282","8.8397"
"2010-04-27","319291240.39","8.6978","8.7849","8.6978","8.7849","8.6978"
"2010-04-28","317789345.4","8.5748","8.6606","8.5748","8.6606","8.5748"
"2010-04-29","317310339.04","8.5123","8.5975","8.5123","8.5975","8.5123"
"2010-04-30","326852776.93","8.7443","8.8318","8.7443","8.8318","8.7443"
